Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,José Callejón RM RW,32,84,84,"Napoli
2013 ~ 2020",185020,"178cm / 5'10""",73kg / 161lbs,Right,84,RM,0,"Jul 11, 2013",,€24M,€95K,€40.8M,389,82,78,65,80,84,356,82,73,65,51,85,425,88,90,85,82,80,371,78,71,88,54,80,322,54,40,88,78,62,79,128,64,32,32,49,8,5,14,11,11,2040,435,3,3,High,High,3,Lean (170-185),89,78,75,83,47,63
,Azpilicueta RB LB CB,29,84,84,"Chelsea
2012 ~ 2022",184432,"178cm / 5'10""",77kg / 170lbs,Right,84,RB,0,"Aug 24, 2012",,€25.5M,€145K,€48.5M,333,81,46,75,80,51,352,69,68,58,80,77,367,68,68,72,86,73,357,68,77,82,70,60,372,84,86,62,74,66,78,258,85,87,86,43,13,9,10,6,5,2082,434,3,2,Medium,Medium,3,Normal (170-185),68,55,77,73,85,76
,A. Vidal CM CDM CAM,32,84,84,"FC Barcelona
2018 ~ 2021",181872,"180cm / 5'11""",75kg / 165lbs,Right,85,CB,0,"Aug 6, 2018",,€23.5M,€200K,€48.2M,393,76,75,82,82,78,383,76,76,68,81,82,371,68,67,73,86,77,420,84,85,86,83,82,424,93,85,83,82,81,83,257,82,87,88,16,4,2,4,2,4,2264,475,4,3,High,High,4,Normal (170-185),67,79,80,78,85,86
,E. Džeko ST,33,84,84,"Roma
2015 ~ 2022",180930,"193cm / 6'4""",80kg / 176lbs,Right,84,ST,0,"Jul 1, 2015",,€19.5M,€75K,€33.2M,388,63,88,83,77,77,352,76,65,54,72,85,296,61,60,56,83,36,382,86,64,72,81,79,339,58,50,89,75,67,83,102,58,28,16,63,9,11,13,15,15,1922,409,5,2,Medium,Medium,3,Lean (185+),60,84,71,75,46,73
,É. Banega CM CDM,31,84,84,"Sevilla
2017 ~ 2020",178562,"174cm / 5'9""",71kg / 157lbs,Right,84,CM,0,"Jul 3, 2017",,€26.5M,€31K,€55.7M,354,80,68,55,86,65,417,83,83,81,85,85,369,67,63,76,81,82,352,76,57,72,67,80,400,83,79,75,85,78,80,237,80,79,78,45,13,8,7,7,10,2174,453,4,4,High,Medium,3,Normal (170-185),65,73,84,83,77,71
,R. Nainggolan CAM CM CF,31,84,84,"Cagliari
Jun 30, 2020 On loan",178518,"176cm / 5'9""",65kg / 143lbs,Right,85,CDM,0,"Jul 1, 2018","Jun 30, 2020",€27.5M,€95K,€0,367,73,75,59,85,75,390,83,73,68,82,84,387,72,72,75,85,83,412,84,75,89,76,88,401,88,86,84,80,63,84,259,83,86,90,55,11,11,14,8,11,2271,479,3,3,High,High,3,Stocky (170-185),72,79,80,83,83,82
,Marcelo LB,31,84,84,"Real Madrid
2007 ~ 2022",176676,"174cm / 5'9""",75kg / 165lbs,Left,84,LB,0,"Jan 1, 2007",,€22.5M,€185K,€46.1M,382,88,73,74,84,63,410,89,84,67,77,93,417,83,78,85,85,86,382,82,76,77,77,70,383,81,80,83,80,59,85,230,71,78,81,36,12,5,5,5,9,2240,479,4,5,High,Low,4,Normal (170-185),80,74,82,89,76,78
,Lucas Leiva CDM,32,84,84,"Lazio
2017 ~ 2022",176266,"179cm / 5'10""",78kg / 172lbs,Right,84,CDM,0,"Jul 18, 2017",,€20.5M,€71K,€34.9M,338,63,62,72,82,59,358,77,74,47,81,79,364,64,61,77,82,80,369,77,81,82,63,66,378,83,87,66,81,61,86,247,82,84,81,37,10,8,8,5,6,2091,438,3,3,Medium,High,3,Normal (170-185),62,66,76,78,83,73
,B. Matuidi CDM CM,32,84,84,"Juventus
2017 ~ 2020",170890,"180cm / 5'11""",75kg / 165lbs,Left,84,CDM,0,"Aug 18, 2017",,€20.5M,€135K,€33.8M,357,74,60,68,83,72,344,76,60,52,77,79,399,77,76,83,84,79,392,78,84,89,74,67,372,86,84,72,74,56,82,253,85,83,85,48,8,11,5,10,14,2165,460,2,2,Medium,High,3,Lean (170-185),76,66,76,78,83,81
,S. Sirigu GK,32,84,84,"Torino
2017 ~ 2022",168435,"192cm / 6'4""",80kg / 176lbs,Right,84,GK,0,"Jun 27, 2017",,€19M,€54K,€32.3M,69,13,10,11,23,12,83,15,11,11,28,18,287,50,51,52,79,55,239,57,68,34,66,14,138,34,20,10,55,19,62,38,14,11,13,406,84,80,76,84,82,1260,457,2,1,Medium,Medium,3,Normal (185+),84,80,76,82,51,84
,João Moutinho CM,32,84,84,"Wolverhampton Wanderers
2018 ~ 2022",162347,"170cm / 5'7""",61kg / 134lbs,Right,84,CM,0,"Jul 24, 2018",,€23.5M,€120K,€44.7M,391,85,73,70,87,76,418,82,84,81,85,86,353,60,53,76,79,85,363,77,71,78,58,79,374,71,72,74,87,70,89,213,71,74,68,69,13,15,15,13,13,2181,438,4,3,High,High,3,Normal (170-),56,75,86,83,72,66
,O. Dembélé LW RW,22,83,90,"FC Barcelona
2017 ~ 2022",231443,"178cm / 5'10""",67kg / 148lbs,Left,85,LM,7,"Aug 28, 2017",,€36.5M,€175K,€82.1M,354,81,76,43,78,76,396,89,82,64,76,85,437,94,93,89,78,83,340,83,59,69,52,77,318,54,36,77,76,75,80,105,42,30,33,49,6,6,14,10,13,1999,428,5,5,High,Medium,3,Lean (170-185),93,78,77,87,36,57
,Ronaldo Cabrais RW CAM,27,83,83,"Grêmio
2018 ~ 2022",230481,"177cm / 5'10""",75kg / 165lbs,Right,83,RW,0,"Jan 1, 2018",,€27M,€51K,€48.6M,380,83,74,64,83,76,414,85,86,78,82,83,420,88,87,85,84,76,380,82,64,86,70,78,344,62,40,82,83,77,81,92,24,35,33,65,12,12,13,15,13,2095,438,4,4,High,Medium,1,Normal (170-185),87,77,83,84,35,72
,Josué Chiamulera CB,27,83,83,"Grêmio
2018 ~ 2022",230375,"185cm / 6'1""",80kg / 176lbs,Right,83,CB,0,"Jan 1, 2018",,€23.5M,€43K,€42.3M,279,40,38,83,74,44,281,56,45,49,61,70,391,83,78,77,85,68,312,53,69,76,73,41,308,88,84,38,42,56,71,254,85,87,82,69,16,15,13,15,10,1894,405,3,2,Medium,Medium,1,Normal (185+),80,43,56,64,85,77
,Louri Beretta ST CF,27,83,83,"Atlético Mineiro
2018 ~ 2022",230294,"188cm / 6'2""",83kg / 183lbs,Right,83,ST,0,"Jan 1, 2018",,€27.5M,€60K,€52.3M,379,56,85,83,73,82,322,75,59,67,47,74,356,79,83,55,84,55,394,85,84,56,87,82,315,65,32,83,58,77,79,77,26,27,24,78,8,11,20,19,20,1921,407,3,4,High,Low,1,Normal (185+),81,84,62,72,33,75
,Oyarzabal LW RW,22,83,89,"Real Sociedad
2014 ~ 2024",230142,"181cm / 5'11""",78kg / 172lbs,Left,84,CAM,6,"Jul 1, 2014",,€35.5M,€43K,€81.7M,381,82,85,60,81,73,387,85,74,71,73,84,405,80,84,81,81,79,373,80,72,83,57,81,328,52,29,83,81,83,75,117,55,32,30,50,10,6,10,13,11,2041,431,3,3,High,Medium,1,Lean (170-185),82,82,79,84,41,63
,Fabián CM,23,83,89,"Napoli
2018 ~ 2023",226271,"189cm / 6'2""",70kg / 154lbs,Left,84,CM,6,"Jul 5, 2018",,€35M,€76K,€66.5M,366,72,79,67,81,67,385,85,75,59,81,85,352,68,63,72,83,66,351,75,46,78,69,83,378,68,77,82,84,67,77,223,70,78,75,60,16,11,7,13,13,2115,448,4,4,Medium,Medium,1,Lean (185+),65,78,78,83,74,70
,D. van de Beek CM CAM,22,83,87,"Ajax
2013 ~ 2022",221363,"184cm / 6'0""",74kg / 163lbs,Right,84,CAM,4,"Dec 27, 2013",,€33M,€28K,€48.7M,373,67,78,67,83,78,378,78,77,62,76,85,364,67,74,72,83,68,399,82,70,92,76,79,370,74,73,86,82,55,85,214,72,74,68,51,7,12,8,10,14,2149,456,3,3,High,Medium,3,Normal (170-185),71,78,77,79,72,79
,Pau López GK,24,83,88,"Roma
2019 ~ 2024",221087,"189cm / 6'2""",77kg / 170lbs,Left,83,GK,5,"Jul 10, 2019",,€26M,€38K,€46.2M,113,24,19,15,38,17,119,18,23,21,41,16,268,45,52,40,74,57,242,59,71,42,52,18,162,39,16,20,62,25,62,50,19,20,11,410,82,83,79,82,84,1364,459,3,1,Medium,Medium,1,Lean (185+),82,83,79,84,49,82
,D. Djené CB,27,83,84,"Getafe
2017 ~ 2021",217940,"178cm / 5'10""",72kg / 159lbs,Right,83,CB,1,"Jul 24, 2017",,€26M,€35K,€56.6M,263,60,29,77,75,22,284,50,51,48,64,71,370,75,73,71,82,69,328,67,80,73,81,27,305,88,85,49,42,41,73,253,84,86,83,49,7,15,7,10,10,1852,397,4,2,Medium,High,1,Normal (170-185),74,37,61,61,84,80
,Rafa LM RM,26,83,84,"Benfica
2016 ~ 2024",216547,"172cm / 5'8""",66kg / 146lbs,Right,83,LM,1,"Aug 31, 2016",,€30.5M,€23K,€63.3M,343,78,74,46,77,68,369,88,78,56,62,85,449,93,94,90,83,89,327,75,64,77,40,71,325,47,58,83,78,59,81,138,52,47,39,51,9,11,11,12,8,2002,430,3,4,High,Medium,2,Lean (170-185),94,73,74,87,50,52
,A. Kramarić ST CAM,28,83,83,"TSG Hoffenheim
2015 ~ 2022",216354,"177cm / 5'10""",73kg / 161lbs,Right,83,ST,0,"Jan 16, 2015",,€27M,€61K,€45.9M,395,76,86,69,79,85,377,86,79,74,53,85,396,76,69,83,83,85,381,83,69,77,67,85,340,73,21,84,72,90,82,81,35,20,26,58,8,14,14,7,15,2028,416,4,4,Medium,Medium,2,Normal (170-185),72,85,73,85,30,71
,M. Brozović CDM CM,26,83,85,"Inter
2016 ~ 2022",216352,"181cm / 5'11""",68kg / 150lbs,Right,84,CM,2,"Jul 1, 2016",,€28M,€80K,€49.7M,359,72,69,70,83,65,403,81,79,74,84,85,349,63,64,73,75,74,393,80,67,92,70,84,384,84,81,70,80,69,82,238,78,81,79,50,8,8,15,11,8,2176,456,4,3,Medium,High,2,Lean (170-185),64,74,80,81,79,78
,D. Zapata ST,28,83,83,"Atalanta
2020 ~ 2023",215333,"189cm / 6'2""",88kg / 194lbs,Right,83,ST,0,"Jan 17, 2020",,€27M,€87K,€45.9M,364,44,87,83,73,77,315,77,48,62,47,81,348,70,72,64,82,60,398,86,79,75,94,64,307,72,20,86,59,70,82,98,52,24,22,40,9,9,8,6,8,1870,408,4,3,High,Medium,2,Normal (185+),71,81,59,76,37,84
,Anderson Talisca CAM RW,25,83,86,"Guangzhou Evergrande
2019 ~ 2022",212523,"190cm / 6'3""",80kg / 176lbs,Left,84,CAM,3,"Jan 1, 2019",,€32.5M,€38K,€54.4M,392,75,80,77,84,76,421,82,86,87,82,84,389,83,76,82,78,70,386,84,62,81,72,87,359,67,52,86,79,75,77,148,51,55,42,59,13,11,13,12,10,2154,451,4,4,High,Low,2,Unique,79,82,81,82,54,73
,T. Strakosha GK,24,83,88,"Lazio
2012 ~ 2022",212151,"193cm / 6'4""",78kg / 172lbs,Right,83,GK,5,"Aug 9, 2012",,€26M,€43K,€46.2M,84,18,18,11,26,11,77,14,14,12,22,15,257,41,46,45,78,47,215,56,56,23,66,14,132,20,24,18,49,21,61,50,20,18,12,409,86,79,75,81,88,1224,453,2,1,Medium,Medium,1,Lean (185+),86,79,75,88,44,81
,A. Martial ST,23,83,87,"Manchester United
2015 ~ 2024",211300,"184cm / 6'0""",76kg / 168lbs,Right,84,ST,4,"Sep 1, 2015",,€34.5M,€140K,€68.1M,377,72,82,71,78,74,372,87,82,54,63,86,421,88,89,84,81,79,381,83,70,75,76,77,340,58,42,82,77,81,80,109,34,39,36,51,9,8,8,15,11,2051,442,3,4,Medium,Medium,3,Normal (170-185),89,81,73,86,41,72
,N. Tagliafico LB,26,83,84,"Ajax
2018 ~ 2022",211256,"172cm / 5'8""",65kg / 143lbs,Left,83,LB,1,"Jan 5, 2018",,€26.5M,€30K,€39.1M,344,81,57,84,78,44,326,73,68,40,67,78,405,80,82,77,84,82,363,66,90,86,74,47,351,84,82,70,69,46,82,245,84,80,81,63,13,9,10,15,16,2097,448,2,3,High,High,2,Normal (170-185),81,56,73,76,82,80
,D. Alli CAM CM,23,83,88,"Tottenham Hotspur
2015 ~ 2024",211117,"188cm / 6'2""",80kg / 176lbs,Right,85,CAM,5,"Feb 2, 2015",,€34.5M,€105K,€68.1M,395,68,82,83,83,79,392,84,75,68,80,85,368,68,76,75,84,65,389,78,71,89,72,79,400,81,74,86,83,76,87,203,70,70,63,41,7,6,9,11,8,2188,461,3,4,High,High,3,Lean (185+),72,80,78,82,71,78
,A. Romagnoli CB,24,83,89,"Milan
2015 ~ 2022",210413,"188cm / 6'2""",78kg / 172lbs,Left,84,CB,6,"Aug 11, 2015",,€32M,€46K,€60.8M,243,36,30,77,72,28,266,65,36,24,71,70,317,60,66,60,78,53,339,64,78,72,79,46,281,85,86,31,45,34,76,256,88,86,82,52,9,14,12,8,9,1754,387,3,2,Medium,High,2,Normal (185+),63,40,55,66,85,78
,Grimaldo LB,23,83,87,"Benfica
2016 ~ 2023",210035,"171cm / 5'7""",69kg / 152lbs,Left,85,LWB,4,"Jan 4, 2016",,€29.5M,€18K,€61.2M,343,84,52,65,81,61,412,84,85,81,79,83,423,86,84,84,83,86,375,79,64,90,63,79,347,69,81,75,68,54,83,232,75,78,79,50,7,13,10,7,13,2182,461,2,3,High,Medium,3,Normal (170-185),85,65,79,84,77,71
,R. Guerreiro LM LB CM,25,83,84,"Borussia Dortmund
2016 ~ 2023",209889,"170cm / 5'7""",71kg / 157lbs,Left,84,CAM,1,"Jul 1, 2016",,€31M,€95K,€55M,359,82,76,37,85,79,417,86,84,82,78,87,409,82,68,87,84,88,338,79,53,75,49,82,341,54,81,78,84,44,85,229,75,76,78,45,12,6,8,11,8,2138,449,2,4,Medium,Medium,3,Normal (170-),74,76,83,86,73,57
,Q. Promes LW CAM,27,83,83,"Ajax
2019 ~ 2024",208808,"174cm / 5'9""",72kg / 159lbs,Right,83,LW,0,"Jul 1, 2019",,€27M,€35K,€37.8M,376,81,81,66,79,69,390,84,75,76,73,82,425,90,91,85,81,78,388,82,79,84,64,79,345,72,38,79,82,74,80,134,46,48,40,49,10,13,6,7,13,2107,450,4,5,High,Medium,2,Normal (170-185),91,80,79,83,46,71
,F. Kostić LM LWB,26,83,83,"Eintracht Frankfurt
2019 ~ 2023",208574,"184cm / 6'0""",82kg / 181lbs,Left,83,LM,0,"May 17, 2019",,€28M,€54K,€47.6M,366,88,74,59,75,70,400,85,79,80,73,83,409,89,87,76,81,76,397,84,67,91,77,78,365,78,63,79,81,64,80,209,69,72,68,64,13,14,12,12,13,2210,474,2,3,High,High,2,Normal (170-185),88,76,79,83,68,80
,Y. Carrasco LM,25,83,84,"Atlético Madrid
Jun 30, 2020 On loan",208418,"181cm / 5'11""",72kg / 159lbs,Right,83,LM,1,"Feb 26, 2018","Jun 30, 2020",€31M,€23K,€0,357,77,82,53,77,68,405,87,81,79,74,84,424,91,90,90,82,71,372,85,70,76,59,82,313,64,18,80,70,81,77,106,41,39,26,49,9,11,9,10,10,2026,433,4,4,High,Low,3,Lean (170-185),90,82,75,85,36,65
,Kepa GK,24,83,87,"Chelsea
2018 ~ 2024",206585,"186cm / 6'1""",88kg / 194lbs,Right,83,GK,4,"Aug 8, 2018",,€25M,€84K,€49.4M,123,25,11,18,51,18,139,10,25,19,52,33,222,34,33,41,75,39,237,64,71,37,51,14,135,18,21,15,57,24,63,53,19,18,16,413,83,82,85,81,82,1322,446,4,1,Medium,Medium,2,Lean (185+),83,82,85,82,33,81
,E. Višća RM,29,83,83,"İstanbul Başakşehir
2011 ~ 2021",205678,"172cm / 5'8""",63kg / 139lbs,Right,83,RM,0,"Aug 16, 2011",,€25.5M,€61K,€48.5M,360,82,76,45,83,74,369,79,76,60,71,83,436,89,87,92,78,90,373,80,69,89,58,77,335,47,52,82,79,75,82,135,55,40,40,64,8,14,14,12,16,2072,437,4,4,High,Medium,2,Lean (170-185),88,77,79,82,47,64
,A. Milik ST,25,83,86,"Napoli
2016 ~ 2021",205175,"186cm / 6'1""",78kg / 172lbs,Left,84,ST,3,"Aug 2, 2016",,€33M,€90K,€58.6M,370,58,88,80,66,78,377,76,74,84,62,81,345,67,71,67,77,63,380,86,64,68,80,82,327,67,36,85,60,79,78,101,35,34,32,62,9,16,16,15,6,1962,407,3,4,Medium,Medium,3,Lean (185+),69,85,64,76,39,74
,Portu RW RM CF,27,83,83,"Real Sociedad
2019 ~ 2024",205070,"167cm / 5'6""",66kg / 146lbs,Right,83,RW,0,"Jul 7, 2019",,€27M,€48K,€56.7M,395,80,83,77,83,72,389,85,80,64,79,81,422,90,90,82,78,82,395,82,75,90,73,75,350,82,55,80,80,53,74,175,55,61,59,67,14,10,15,15,13,2193,470,4,3,High,High,1,Normal (170-),90,79,80,83,59,79
,F. Thauvin RW RM,26,83,83,"Olympique Marseille
2017 ~ 2021",204970,"179cm / 5'10""",70kg / 154lbs,Left,83,RW,0,"Jul 1, 2017",,€28M,€60K,€53.2M,392,82,80,72,83,75,398,82,84,72,76,84,407,87,80,86,83,71,387,83,77,81,66,80,340,56,42,84,80,78,82,106,46,29,31,52,8,11,14,10,9,2082,436,3,4,High,Medium,2,Normal (170-185),83,80,81,83,41,68
,M. Sabitzer CAM CM,25,83,85,"RB Leipzig
2014 ~ 2022",204923,"178cm / 5'10""",76kg / 168lbs,Right,83,CAM,2,"Jul 1, 2014",,€31.5M,€71K,€55.9M,371,74,80,56,79,82,389,80,75,78,74,82,394,76,79,75,84,80,406,88,71,84,76,87,360,73,57,83,82,65,76,171,60,56,55,66,11,13,14,15,13,2157,453,4,3,High,High,2,Normal (170-185),78,83,78,80,57,77
,R. Jiménez ST,28,83,83,"Wolverhampton Wanderers
2019 ~ 2023",204838,"190cm / 6'3""",81kg / 179lbs,Right,83,ST,0,"Jul 1, 2019",,€27M,€125K,€51.3M,398,73,83,82,81,79,365,82,75,51,75,82,381,74,82,75,82,68,395,82,75,86,79,73,386,81,53,84,78,90,81,121,53,38,30,55,7,11,13,14,10,2101,446,4,3,High,High,3,Normal (185+),78,81,76,81,49,81
,S. Savić CB,28,83,84,"Atlético Madrid
2015 ~ 2022",204639,"187cm / 6'2""",81kg / 179lbs,Right,83,CB,1,"Jul 20, 2015",,€25.5M,€71K,€54.2M,253,35,34,85,72,27,246,47,34,28,69,68,309,61,63,60,80,45,291,43,86,51,80,31,274,83,84,29,41,37,75,253,86,84,83,66,14,13,14,13,12,1692,366,3,2,Medium,High,2,Lean (185+),62,35,54,56,85,74
,T. Hazard LM RM CF,26,83,83,"Borussia Dortmund
2019 ~ 2024",203486,"175cm / 5'9""",71kg / 157lbs,Right,83,LM,0,"Jul 1, 2019",,€28M,€100K,€47.6M,358,81,76,39,82,80,405,86,83,79,73,84,421,86,76,91,82,86,354,78,60,78,61,77,365,57,63,81,83,81,78,142,48,46,48,37,6,9,7,7,8,2082,439,4,4,High,High,2,Lean (170-185),81,77,81,86,50,64
,H. Maguire CB,26,83,86,"Manchester United
2019 ~ 2024",203263,"194cm / 6'4""",100kg / 220lbs,Right,84,CB,3,"Aug 5, 2019",,€28.5M,€135K,€56.3M,310,51,48,86,78,47,314,71,44,46,77,76,292,47,53,54,82,56,366,68,84,74,88,52,342,84,82,61,71,44,83,243,81,83,79,62,14,16,9,14,9,1929,408,3,2,High,High,2,Stocky (185+),50,53,68,71,82,84
,Gabriel Paulista CB,28,83,84,"Valencia
2017 ~ 2022",201305,"187cm / 6'2""",79kg / 174lbs,Right,83,CB,1,"Aug 18, 2017",,€25.5M,€51K,€55.5M,318,67,42,81,80,48,306,60,57,46,74,69,352,69,69,67,81,66,356,61,84,79,82,50,341,87,87,51,65,51,69,248,83,83,82,58,15,6,15,15,7,1979,420,2,2,Low,High,2,Lean (185+),69,49,71,65,84,82
,Morata ST,26,83,84,"Atlético Madrid
Jun 30, 2020 On loan",201153,"190cm / 6'3""",84kg / 185lbs,Right,83,ST,1,"Jul 21, 2017","Jun 30, 2020",€31M,€150K,€0,400,73,83,86,78,80,337,83,76,44,51,83,377,77,85,72,80,63,394,80,85,77,80,72,324,69,24,85,76,70,79,71,37,14,20,22,4,5,4,4,5,1925,421,4,3,High,High,3,Normal (185+),81,80,71,81,31,77
,L. Digne LB,25,83,86,"Everton
2018 ~ 2023",200458,"178cm / 5'10""",74kg / 163lbs,Left,84,LB,3,"Aug 1, 2018",,€28.5M,€95K,€56.3M,367,87,60,71,81,68,399,78,82,83,73,83,386,78,78,69,83,78,405,83,92,85,69,76,364,76,82,72,74,60,80,245,78,83,84,46,6,12,9,6,13,2212,462,3,3,High,Medium,2,Lean (170-185),78,69,80,79,80,76
,D. Tadić CF LW CAM,30,83,83,"Ajax
2018 ~ 2023",199434,"181cm / 5'11""",76kg / 168lbs,Left,83,CF,0,"Jul 3, 2018",,€25M,€35K,€35M,397,84,83,66,85,79,412,84,85,76,80,87,377,66,68,77,82,84,372,78,59,86,75,74,347,56,37,83,87,84,86,108,48,34,26,61,11,11,14,9,16,2074,429,3,4,Medium,Medium,3,Normal (170-185),67,80,84,84,41,73
,C. Aránguiz CM CDM,30,83,83,"Bayer 04 Leverkusen
2015 ~ 2023",199042,"171cm / 5'7""",70kg / 154lbs,Right,83,CM,0,"Aug 13, 2015",,€24M,€86K,€40.8M,350,78,66,53,85,68,397,79,75,76,84,83,379,72,54,80,87,86,369,80,61,87,64,77,397,80,85,75,81,76,81,231,85,74,72,55,15,7,12,8,13,2178,447,4,3,Medium,Medium,2,Lean (170-185),62,72,82,81,77,73
,Pablo Sarabia CAM RW,27,83,84,"Paris Saint Germain
2019 ~ 2024",198950,"174cm / 5'9""",70kg / 154lbs,Left,83,CAM,1,"Jul 2, 2019",,€29.5M,€105K,€56.8M,370,84,78,61,83,64,408,86,84,74,79,85,385,74,75,79,77,80,313,76,32,71,57,77,339,46,58,82,84,69,74,163,60,54,49,58,16,7,15,6,14,2036,431,4,4,High,Medium,2,Normal (170-185),75,76,82,84,57,57
,W. Zaha LM CF,26,83,83,"Crystal Palace
2015 ~ 2023",198717,"180cm / 5'11""",66kg / 146lbs,Right,83,LM,0,"Feb 2, 2015",,€28M,€82K,€53.2M,339,76,77,47,75,64,355,90,63,51,65,86,421,88,92,87,75,79,361,81,58,75,77,70,322,72,32,76,76,66,80,96,30,34,32,61,15,10,15,11,10,1955,433,3,5,Medium,Medium,2,Lean (170-185),90,75,72,87,34,75
,Rodrigo ST,28,83,83,"Valencia
2014 ~ 2022",198329,"182cm / 6'0""",77kg / 170lbs,Left,83,ST,0,"Dec 3, 2014",,€27M,€60K,€56.7M,395,77,80,80,81,77,371,81,83,67,58,82,418,89,91,80,83,75,380,82,77,76,69,76,340,68,31,83,81,77,80,125,44,41,40,46,7,13,10,11,5,2075,441,3,4,High,Medium,3,Lean (170-185),90,79,76,81,44,71
,Bartra CB CDM,28,83,84,"Real Betis
2018 ~ 2023",198141,"184cm / 6'0""",73kg / 161lbs,Right,83,CB,1,"Jan 30, 2018",,€25.5M,€37K,€55.5M,317,57,55,80,82,43,347,70,66,51,82,78,376,75,74,71,83,73,371,73,88,69,73,68,353,81,84,61,75,52,76,244,79,83,82,58,10,15,13,12,8,2066,437,3,3,High,Medium,3,Lean (170-185),74,61,73,73,82,74
,D. Alaba CB LB,27,83,84,"FC Bayern München
2010 ~ 2021",197445,"180cm / 5'11""",78kg / 172lbs,Left,83,CB,1,"Feb 10, 2010",,€26M,€110K,€44.9M,371,82,63,76,82,68,403,79,78,85,79,82,404,79,85,78,84,78,408,85,83,85,75,80,383,69,82,76,77,79,80,247,83,82,82,50,5,7,14,15,9,2266,475,4,3,Medium,Medium,4,Lean (170-185),82,73,81,80,82,77
,J. Matip CB,27,83,84,"Liverpool
2016 ~ 2024",197061,"194cm / 6'4""",90kg / 198lbs,Right,83,CB,1,"Jul 1, 2016",,€26M,€110K,€50.1M,300,54,36,83,77,50,300,69,63,22,74,72,297,54,67,51,83,42,334,66,71,69,80,48,327,79,86,48,72,42,79,249,84,85,80,53,11,15,10,7,10,1860,403,2,2,Medium,Medium,2,Lean (185+),61,46,68,67,84,77
,J. Cuadrado RM RW RB,31,83,83,"Juventus
2015 ~ 2022",193082,"179cm / 5'10""",72kg / 159lbs,Right,83,RM,0,"Feb 2, 2015",,€22.5M,€130K,€37.1M,351,78,64,58,81,70,391,90,78,69,69,85,428,88,90,91,78,81,370,84,74,74,58,80,359,78,62,78,76,65,80,207,63,70,74,38,5,5,13,6,9,2144,459,3,5,High,Medium,3,Lean (170-185),89,72,77,88,66,67
,K. Casteels GK,27,83,85,"VfL Wolfsburg
2015 ~ 2024",192984,"197cm / 6'6""",86kg / 190lbs,Left,83,GK,2,"Jan 21, 2015",,€22M,€50K,€39.1M,92,15,15,14,35,13,107,14,20,13,37,23,265,44,46,50,82,43,251,59,58,44,72,18,126,33,16,15,42,20,40,47,11,19,17,407,83,80,79,82,83,1295,452,2,1,Medium,Medium,2,Normal (185+),83,80,79,83,45,82
,L. Hrádecký GK,29,83,83,"Bayer 04 Leverkusen
2018 ~ 2023",190941,"192cm / 6'4""",82kg / 181lbs,Right,83,GK,0,"Jul 1, 2018",,€18.5M,€67K,€31.5M,57,11,11,11,15,9,76,10,11,15,20,20,247,38,44,43,83,39,220,48,69,34,55,14,131,31,18,9,53,20,48,33,10,10,13,398,85,79,64,83,87,1162,439,3,1,Medium,Medium,2,Lean (185+),85,79,64,87,41,83
,D. Blind CB CDM LB,29,83,83,"Ajax
2018 ~ 2022",190815,"180cm / 5'11""",72kg / 159lbs,Left,83,CB,0,"Jul 17, 2018",,€22M,€31K,€30.8M,368,80,62,76,84,66,388,75,84,62,83,84,342,61,49,74,86,72,362,74,73,77,72,66,355,70,87,66,78,54,84,248,83,84,81,55,12,9,10,14,10,2118,434,3,3,High,Medium,3,Normal (170-185),54,65,81,78,83,73
,Muniain LW CAM RW,26,83,83,"Athletic Club
2009 ~ 2024",189575,"170cm / 5'7""",66kg / 146lbs,Right,83,LW,0,"Aug 1, 2009",,€28M,€41K,€58.8M,353,79,79,43,84,68,394,87,82,69,70,86,431,85,79,92,80,95,342,70,71,75,49,77,335,66,45,80,83,61,82,151,58,55,38,45,10,5,5,13,12,2051,435,3,4,Medium,Low,2,Normal (170-),82,75,80,87,51,60
,K. Trapp GK,28,83,83,"Eintracht Frankfurt
2019 ~ 2024",188943,"189cm / 6'2""",86kg / 190lbs,Right,83,GK,0,"Aug 7, 2019",,€19M,€42K,€32.3M,74,13,13,11,25,12,72,10,14,12,12,24,257,45,52,42,81,37,265,59,75,45,73,13,127,30,22,12,46,17,62,39,15,14,10,406,82,77,79,83,85,1240,455,4,1,Medium,Medium,2,Normal (185+),82,77,79,85,49,83
