Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,K. Strootman CM,24,81,85,"Roma
2013 ~ 2018",189712,"186cm / 6'1""",78kg / 172lbs,Left,81,CM,4,"Jul 16, 2013",,€12M,€90K,€0,339,69,66,64,83,57,387,74,75,73,83,82,343,66,68,66,81,62,388,85,55,86,84,78,391,83,81,75,81,71,,225,69,79,77,43,7,12,11,6,7,2116,451,3,2,High,High,2,Normal (185+),67,72,79,75,75,83
,Parejo CM CDM CAM,25,81,86,"Valencia
2011 ~ 2016",189513,"180cm / 5'11""",75kg / 165lbs,Right,81,CM,5,"Jul 1, 2011",,€12M,€90K,€0,376,85,70,56,91,74,414,79,82,82,85,86,344,63,62,75,74,70,378,80,60,82,73,83,371,51,75,76,87,82,,164,58,55,51,48,5,9,12,14,8,2095,435,4,3,Medium,Medium,2,Lean (170-185),62,76,87,80,60,70
,Thiago CM CAM CDM,23,81,85,"FC Bayern München
2013 ~ 2017",189509,"174cm / 5'9""",70kg / 154lbs,Right,82,CAM,4,"Jul 14, 2013",,€10.5M,€110K,€0,360,59,69,64,87,81,418,88,82,77,83,88,400,77,68,90,78,87,343,69,72,66,58,78,368,67,63,79,84,75,,168,49,58,61,46,6,11,7,9,13,2103,431,3,4,Medium,Medium,3,Normal (170-185),72,72,79,88,57,63
,J. Wilshere CM CDM LM,22,81,84,"Arsenal
2009 ~ 2018",189461,"172cm / 5'8""",68kg / 150lbs,Left,81,CAM,3,"Jan 5, 2009",,€9.5M,€100K,€0,343,73,64,58,84,64,403,84,80,72,83,84,402,77,75,83,80,87,363,75,67,82,66,73,374,83,61,80,85,65,,189,61,63,65,56,6,15,15,9,11,2130,445,2,3,Medium,Medium,3,Normal (170-),76,69,81,84,62,73
,Jordi Alba LB,25,81,85,"FC Barcelona
2012 ~ 2017",189332,"170cm / 5'7""",68kg / 150lbs,Left,82,LWB,4,"Jul 1, 2012",,€11M,€110K,€0,354,81,73,62,78,60,371,80,77,64,71,79,444,93,92,89,83,87,370,64,81,92,67,66,363,77,82,77,68,59,,237,76,82,79,60,13,15,13,6,13,2199,471,3,3,High,Medium,3,Normal (170-),92,69,75,81,78,76
,P. Aubameyang ST RM RW,25,81,83,"Borussia Dortmund
2013 ~ 2018",188567,"187cm / 6'2""",77kg / 170lbs,Right,82,RW,2,"Jul 4, 2013",,€13.5M,€110K,€0,389,81,84,73,75,76,375,80,78,75,65,77,421,96,95,81,83,66,383,77,77,79,75,75,320,45,38,84,77,76,,87,29,25,33,48,6,9,15,9,9,2023,433,3,3,Medium,Medium,2,Lean (185+),95,80,75,79,34,70
,Alex Teixeira CAM CDM,24,81,84,"Shakhtar Donetsk
2010 ~ 2018",188081,"173cm / 5'8""",70kg / 154lbs,Right,81,CAM,3,"Jan 1, 2010",,€13M,€100K,€0,358,71,78,54,82,73,348,86,52,49,75,86,428,89,85,87,82,85,335,69,52,75,64,75,325,45,69,72,81,58,,198,73,66,59,52,10,9,14,7,12,2044,451,4,4,High,Medium,1,Normal (170-185),87,74,75,86,67,62
,Luiz Gustavo CDM,26,81,82,"VfL Wolfsburg
2013 ~ 2018",185221,"187cm / 6'2""",80kg / 176lbs,Left,82,CB,1,"Aug 16, 2013",,€10.5M,€110K,€0,325,67,45,76,79,58,323,70,48,51,77,77,360,75,69,68,83,65,384,77,74,85,79,69,348,88,85,51,68,56,,254,79,87,88,52,10,6,11,12,13,2046,438,3,2,Medium,High,3,Lean (185+),72,58,71,72,83,82
,Ramires CDM CM,27,81,81,"Chelsea
2010 ~ 2017",184943,"180cm / 5'11""",70kg / 154lbs,Right,82,RWB,0,"Aug 13, 2010",,€10M,€120K,€0,370,76,67,75,83,69,359,82,69,50,76,82,418,86,90,78,84,80,374,75,80,94,59,66,377,79,82,73,76,67,,236,76,82,78,48,12,6,9,12,9,2182,468,3,3,High,High,3,Lean (170-185),88,69,77,82,79,73
,Azpilicueta LB RB,24,81,83,"Chelsea
2012 ~ 2019",184432,"178cm / 5'10""",75kg / 165lbs,Right,81,LB,2,"Aug 24, 2012",,€10.5M,€100K,€0,325,78,46,68,79,54,344,70,66,58,74,76,395,79,84,75,84,73,359,68,74,85,72,60,355,76,81,64,68,66,,250,83,85,82,43,13,9,10,6,5,2071,443,3,3,Medium,Medium,2,Normal (170-185),82,56,74,73,82,76
,S. Giovinco CF ST,27,81,81,"Toronto
2015 ~ 2019",184431,"164cm / 5'5""",59kg / 130lbs,Right,83,CAM,0,"Feb 3, 2015",,€13M,€110K,€0,355,75,84,44,82,70,411,85,86,84,70,86,443,91,87,93,79,93,330,74,53,75,48,80,340,73,26,83,83,75,,74,23,23,28,21,6,3,6,3,3,1974,420,4,4,High,Medium,2,Lean (170-),89,80,79,86,26,60
,C. Benteke ST,23,81,84,"Aston Villa
2012 ~ 2017",184111,"190cm / 6'3""",83kg / 183lbs,Right,80,ST,3,"Aug 1, 2012",,€12M,€80K,€0,369,58,83,84,72,72,330,75,60,67,48,80,345,77,78,74,68,48,410,85,81,77,91,76,340,76,29,81,73,81,,80,25,30,25,44,14,5,12,8,5,1918,416,4,3,Medium,Medium,3,Normal (185+),78,81,65,75,33,84
,N. Subotić CB,25,81,83,"Borussia Dortmund
2008 ~ 2018",183556,"193cm / 6'4""",88kg / 194lbs,Right,80,CB,2,"Jul 1, 2008",,€11M,€110K,€0,294,47,42,87,65,53,264,47,33,61,69,54,353,67,76,66,79,65,365,81,73,69,83,59,315,84,74,48,44,65,,248,82,83,83,35,6,5,10,8,6,1874,397,3,2,Medium,Medium,3,Lean (185+),72,55,56,54,81,79
,S. Jovetić ST CAM,24,81,84,"Manchester City
2013 ~ 2018",181820,"183cm / 6'0""",79kg / 174lbs,Right,82,CAM,3,"Jul 19, 2013",,€13M,€110K,€0,392,72,81,76,82,81,396,85,84,72,73,82,384,77,79,83,83,62,382,83,70,75,74,80,325,50,30,81,80,84,,103,27,42,34,40,9,7,5,9,10,2022,427,4,4,High,Medium,2,Normal (170-185),78,81,78,83,38,69
,Éverton Ribeiro CAM RM,25,81,83,"Brazil
Free",181019,"174cm / 5'9""",69kg / 152lbs,Left,81,CAM,2,"Feb 6, 2015",,€0,€0,€0,372,75,75,64,81,77,392,85,76,67,78,86,421,86,81,91,81,82,315,70,59,70,46,70,331,45,58,74,82,72,,119,41,40,38,55,13,13,6,15,8,2005,419,3,5,High,Low,2,Normal (170-185),83,73,79,86,46,52
,R. Nainggolan CM,26,81,84,"Roma
2014 ~ 2018",178518,"176cm / 5'9""",65kg / 143lbs,Right,81,CM,3,"Jan 7, 2014",,€12.5M,€100K,€0,364,73,75,59,82,75,382,79,73,68,79,83,404,82,78,79,81,84,404,83,76,90,73,82,390,88,84,80,75,63,,240,75,81,84,55,11,11,14,8,11,2239,474,3,3,High,High,2,Stocky (170-185),80,78,77,81,78,80
,B. Ivanović RB CB,30,81,81,"Chelsea
2008 ~ 2016",178372,"185cm / 6'1""",91kg / 201lbs,Right,83,CB,0,"Jan 16, 2008",,€8M,€100K,€0,326,71,56,86,66,47,293,57,69,47,55,65,319,65,69,54,84,47,379,72,83,78,85,61,343,85,85,60,56,57,,256,86,86,84,56,14,8,12,10,12,1972,419,3,2,High,Medium,3,Normal (185+),67,60,63,60,86,83
,J. Hernández ST,26,81,83,"Real Madrid
2010 ~ 2016",178224,"175cm / 5'9""",71kg / 157lbs,Right,80,ST,2,"Jul 1, 2010",,€14M,€130K,€0,373,62,88,82,67,74,325,74,67,52,55,77,408,87,85,79,73,84,361,75,85,75,57,69,324,59,26,87,72,80,,76,22,29,25,58,14,12,9,12,11,1925,400,3,3,Medium,Low,3,Normal (170-185),86,80,64,76,31,63
,Y. Sommer GK,25,81,84,"Borussia Mönchengladbach
2014 ~ 2019",177683,"183cm / 6'0""",79kg / 174lbs,Right,81,GK,3,"Jul 1, 2014",,€11M,€70K,€0,140,25,25,25,40,25,142,25,25,25,35,32,296,48,54,55,81,58,244,37,69,45,68,25,147,38,21,25,25,38,,75,25,25,25,398,82,82,74,75,85,1442,449,4,1,Medium,Medium,2,Normal (170-185),82,82,74,85,51,75
,L. Bender CM CDM,25,81,83,"Bayer 04 Leverkusen
2009 ~ 2019",177457,"184cm / 6'0""",77kg / 170lbs,Right,81,CDM,2,"Aug 18, 2009",,€12M,€90K,€0,341,69,59,73,83,57,326,73,49,47,81,76,349,67,69,65,82,66,390,74,76,94,76,70,362,78,86,69,77,52,,239,77,84,78,44,12,6,7,12,7,2051,442,3,2,High,High,3,Lean (185+),68,64,75,73,81,81
,D. Payet CAM LM,27,81,82,"Olympique Marseille
2013 ~ 2017",177388,"175cm / 5'9""",77kg / 170lbs,Right,81,RM,1,"Jul 3, 2013",,€13M,€130K,€0,376,83,73,59,82,79,408,83,81,79,84,81,387,79,77,79,76,76,347,77,48,71,68,83,334,54,44,77,83,76,,128,29,51,48,61,11,15,9,14,12,2041,427,4,4,High,Medium,3,Normal (170-185),78,76,83,81,44,65
,M. Schneiderlin CDM CM,24,81,85,"Southampton
2008 ~ 2017",177358,"181cm / 5'11""",75kg / 165lbs,Right,81,CDM,4,"Jun 1, 2008",,€10M,€70K,€0,322,66,64,60,82,50,361,73,67,61,82,78,352,72,64,70,80,66,368,71,75,90,76,56,366,85,83,67,75,56,,240,74,84,82,50,6,11,12,14,7,2059,440,3,2,Medium,High,2,Normal (170-185),68,63,76,74,78,81
,M. Valbuena CAM RW,29,81,81,"Dinamo Moskva
2014 ~ 2017",177326,"167cm / 5'6""",58kg / 128lbs,Right,81,RM,0,"Aug 2, 2014",,€11.5M,€90K,€0,363,80,71,58,82,72,395,80,82,75,75,83,434,90,82,91,78,93,313,75,46,81,35,76,312,52,39,76,80,65,,88,28,26,34,48,14,12,8,6,8,1953,405,3,4,High,Medium,3,Normal (170-),86,73,80,83,33,50
,Leandro Castán CB,27,81,82,"Roma
2012 ~ 2018",172610,"184cm / 6'0""",80kg / 176lbs,Left,81,CB,1,"Jul 1, 2012",,€10.5M,€100K,€0,214,34,21,78,59,22,237,49,31,24,64,69,325,69,73,51,77,55,336,63,81,72,84,36,268,84,85,22,37,40,,254,85,85,84,34,5,6,4,9,10,1668,373,2,2,Medium,High,2,Normal (170-185),71,33,47,57,84,81
,N. Şahin CM CDM,25,81,83,"Borussia Dortmund
2014 ~ 2018",170797,"180cm / 5'11""",72kg / 159lbs,Left,80,CM,2,"Apr 11, 2014",,€12M,€110K,€0,353,81,63,47,84,78,412,81,84,79,84,84,350,59,51,81,84,75,335,72,54,68,61,80,346,56,84,66,84,56,,201,59,68,74,59,13,10,13,12,11,2056,417,4,3,High,Medium,3,Lean (170-185),55,69,83,82,67,61
,Gervinho LW RW,27,81,81,"Roma
2013 ~ 2018",170733,"179cm / 5'10""",68kg / 150lbs,Right,80,LW,0,"Aug 8, 2013",,€12M,€110K,€0,353,75,73,63,72,70,342,83,69,43,67,80,430,94,92,88,80,76,341,69,65,91,56,60,311,51,39,81,77,63,,79,25,29,25,54,14,5,12,10,13,1910,412,3,3,High,Medium,3,Lean (170-185),93,69,71,82,33,64
,G. Cahill CB,28,81,81,"Chelsea
2012 ~ 2017",164468,"193cm / 6'4""",86kg / 190lbs,Right,81,CB,0,"Jan 16, 2012",,€9.5M,€110K,€0,282,28,56,86,65,47,258,58,48,27,61,64,349,69,78,67,84,51,357,63,81,68,79,66,314,78,82,45,56,53,,253,82,85,86,43,5,12,9,5,12,1856,406,3,2,Medium,Medium,2,Normal (185+),74,58,52,62,84,76
,Filipe Luís LB,28,81,81,"Chelsea
2014 ~ 2017",164169,"182cm / 6'0""",77kg / 170lbs,Left,82,LWB,0,"Jul 18, 2014",,€9.5M,€110K,€0,342,86,59,66,75,56,387,77,74,75,77,84,380,79,85,74,82,60,356,71,62,89,74,60,363,75,82,71,70,65,,243,81,80,82,49,11,15,9,9,5,2120,455,3,3,High,Medium,2,Lean (170-185),82,62,76,78,80,77
,L. Baines LB,29,81,81,"Everton
2007 ~ 2018",163631,"170cm / 5'7""",70kg / 154lbs,Left,81,LWB,0,"Aug 7, 2007",,€9M,€70K,€0,379,88,70,74,84,63,390,77,80,82,74,77,391,75,77,74,80,85,384,84,72,85,68,75,391,74,80,74,75,88,,243,80,82,81,58,8,15,10,13,12,2236,463,3,3,High,Medium,3,Normal (170-),76,75,81,77,80,74
,Borja Valero CM,29,81,81,"Fiorentina
2012 ~ 2019",161956,"175cm / 5'9""",73kg / 161lbs,Right,81,CM,0,"Aug 1, 2012",,€10.5M,€80K,€0,364,80,68,62,88,66,406,78,80,76,86,86,380,74,68,78,82,78,362,76,68,76,66,76,362,58,70,74,86,74,,194,58,68,68,34,5,4,10,8,7,2102,441,4,3,Medium,Medium,2,Normal (170-185),71,72,85,81,65,67
,Dante CB,30,81,81,"FC Bayern München
2012 ~ 2017",158625,"188cm / 6'2""",87kg / 192lbs,Left,80,CB,0,"Jul 1, 2012",,€8M,€100K,€0,331,71,48,83,76,53,341,68,62,60,75,76,337,62,64,68,80,63,343,77,64,65,82,55,325,72,83,44,66,60,,247,81,82,84,51,14,8,10,6,13,1975,418,3,3,Medium,Medium,3,Normal (185+),63,56,71,71,82,75
,C. Dempsey ST,31,81,81,"Seattle Sounders
2013 ~ 2016",155897,"185cm / 6'1""",84kg / 185lbs,Right,80,ST,0,"Aug 3, 2013",,€10M,€70K,€0,388,70,80,82,80,76,378,83,72,73,67,83,374,73,73,79,79,70,388,83,71,80,74,80,331,70,33,81,76,71,,123,31,45,47,46,12,7,5,10,12,2028,427,4,4,Medium,Medium,3,Normal (185+),73,80,75,82,42,75
,A. Gignac ST,28,81,81,"Olympique Marseille
2010 ~ 2015",153244,"186cm / 6'1""",84kg / 185lbs,Right,80,ST,0,"Aug 1, 2010",,€12M,€130K,€0,393,72,84,81,74,82,361,75,76,69,64,77,357,72,72,68,79,66,386,84,71,68,82,81,344,70,41,83,72,78,,78,22,31,25,61,10,15,14,11,11,1980,413,3,3,Medium,Medium,3,Stocky (185+),72,83,72,75,35,76
,Diego López GK,32,81,81,"Milan
2014 ~ 2018",146748,"196cm / 6'5""",87kg / 192lbs,Right,80,GK,0,"Aug 13, 2014",,€9M,€100K,€0,128,25,25,25,28,25,121,25,25,25,23,23,257,34,52,48,76,47,237,27,68,42,75,25,142,36,25,25,25,31,,75,25,25,25,400,80,76,76,86,82,1360,444,3,1,Medium,Medium,3,Lean (185+),80,76,76,82,44,86
,Jesús Navas RM,28,81,81,"Manchester City
2013 ~ 2017",146536,"170cm / 5'7""",60kg / 132lbs,Right,80,RM,0,"Jul 1, 2013",,€11M,€120K,€0,357,80,66,55,77,79,364,82,80,46,74,82,437,92,90,91,77,87,324,75,62,79,34,74,301,62,33,74,76,56,,73,27,20,26,55,10,10,15,7,13,1911,401,3,4,Medium,Medium,3,Lean (170-),91,70,76,83,29,52
,V. Enyeama GK,31,81,81,"Lille
2011 ~ 2017",139968,"182cm / 6'0""",87kg / 192lbs,Right,81,GK,0,"Jan 1, 2011",,€10M,€80K,€0,139,25,25,25,39,25,172,25,25,71,28,23,300,50,54,60,77,59,246,35,80,35,71,25,205,59,21,25,25,75,,75,25,25,25,403,78,80,77,78,90,1540,455,3,1,Medium,Medium,2,Normal (170-185),78,80,77,90,52,78
,Fernandinho CM CDM,29,81,81,"Manchester City
2013 ~ 2017",135507,"176cm / 5'9""",67kg / 148lbs,Right,80,CM,0,"Jul 1, 2013",,€10.5M,€100K,€0,361,77,70,55,83,76,383,80,70,71,81,81,395,77,78,79,82,79,389,81,72,82,73,81,371,83,81,68,78,61,,223,70,78,75,48,12,11,5,13,7,2170,462,4,3,Medium,High,3,Lean (170-185),78,74,79,80,74,77
,T. Motta CDM CM,31,81,81,"Paris Saint Germain
2012 ~ 2016",49370,"187cm / 6'2""",83kg / 183lbs,Left,80,CDM,0,"Jan 1, 2012",,€6.5M,€100K,€0,359,66,54,79,84,76,372,73,67,67,85,80,278,48,52,50,78,50,400,82,83,79,83,73,379,87,81,65,76,70,,227,72,80,75,46,10,10,7,5,14,2061,425,4,3,Medium,Medium,3,Normal (170-185),50,66,77,72,77,83
,D. Drogba ST,36,81,81,"Montreal Impact
2015 ~ 2018",31432,"189cm / 6'2""",85kg / 187lbs,Right,80,ST,0,"Jul 27, 2015",,€1.3M,€15K,€0,397,75,83,88,74,77,378,77,75,80,66,80,317,64,63,63,75,52,393,86,78,66,83,80,369,79,42,83,81,84,,83,22,32,29,49,10,11,8,6,14,1986,410,4,3,Medium,Medium,3,Normal (185+),63,83,75,75,36,78
,S. Gerrard CDM CM CAM,34,81,81,"LA Galaxy
2015 ~ 2020",13743,"183cm / 6'0""",83kg / 183lbs,Right,81,CAM,0,"Jul 8, 2015",,€2.8M,€90K,€0,406,86,79,75,86,80,409,74,84,82,87,82,314,55,54,59,86,60,399,90,71,74,82,82,407,85,70,82,85,85,,204,63,73,68,56,13,15,13,5,10,2195,446,3,3,Medium,Medium,4,Normal (170-185),54,82,86,75,69,80
,S. Eto'o ST,33,81,81,"Sampdoria
2015 ~ 2018",9676,"179cm / 5'10""",75kg / 165lbs,Right,80,ST,0,"Jan 27, 2015",,€7.5M,€50K,€0,378,69,81,76,72,80,374,81,78,72,62,81,390,73,76,83,84,74,380,81,85,68,72,74,357,75,39,84,74,85,,94,20,39,35,53,7,10,11,13,12,2026,416,3,4,Medium,Medium,3,Lean (170-185),75,80,71,81,37,72
,R. Weidenfeller GK,33,81,81,"Borussia Dortmund
2002 ~ 2016",2196,"188cm / 6'2""",85kg / 187lbs,Left,80,GK,0,"Jul 1, 2002",,€8.5M,€80K,€0,131,25,25,25,31,25,127,25,25,25,27,25,223,32,33,39,83,36,248,44,73,32,74,25,154,38,25,25,37,29,,75,25,25,25,382,81,83,58,79,81,1340,415,1,1,Medium,Medium,3,Normal (185+),81,83,58,81,33,79
,A. Laporte CB,20,80,85,"Athletic Club
2012 ~ 2018",212218,"189cm / 6'2""",85kg / 187lbs,Left,80,CB,5,"Oct 1, 2012",,€8M,€50K,€0,236,31,25,82,68,30,318,43,50,78,78,69,326,65,69,58,78,56,338,70,84,74,83,27,280,79,84,34,48,35,,241,80,82,79,45,10,11,5,14,5,1784,378,2,2,Medium,Medium,2,Lean (185+),67,36,58,55,82,80
,S. Romerón ST,25,80,83,"Venezuela
Free",209132,"188cm / 6'2""",84kg / 185lbs,Right,80,ST,3,"Jan 1, 2010",,€0,€0,€0,361,48,83,86,69,75,296,75,53,52,40,76,352,78,81,72,73,48,382,86,67,68,91,70,302,72,33,82,53,62,,73,25,23,25,52,13,13,7,5,14,1818,402,4,4,High,Medium,2,Stocky (185+),80,80,56,74,32,80
,Marquinhos CB RB,20,80,87,"Paris Saint Germain
2013 ~ 2018",207865,"183cm / 6'0""",75kg / 165lbs,Right,80,CB,7,"Jul 19, 2013",,€8M,€80K,€0,280,63,33,78,75,31,292,65,49,32,73,73,374,78,79,70,79,68,322,53,83,79,72,35,291,80,83,46,51,31,,247,81,82,84,47,6,6,12,10,13,1853,408,3,2,Medium,Medium,2,Lean (170-185),79,38,64,69,82,76
,K. Bellarabi RM RW CF,24,80,83,"Bayer 04 Leverkusen
2011 ~ 2020",202857,"183cm / 6'0""",78kg / 172lbs,Right,81,RW,3,"Jul 1, 2011",,€12M,€80K,€0,345,75,73,48,79,70,362,88,70,58,65,81,426,91,90,87,81,77,364,80,75,70,64,75,296,49,36,79,75,57,,91,28,30,33,50,10,12,7,11,10,1934,419,3,4,Medium,Low,2,Lean (170-185),90,74,74,85,33,63
,R. Sterling CAM ST RW,19,80,86,"Liverpool
2010 ~ 2017",202652,"170cm / 5'7""",69kg / 152lbs,Right,81,RW,6,"Feb 27, 2010",,€10M,€80K,€0,319,72,73,38,77,59,352,86,64,49,70,83,447,94,92,90,80,91,337,68,61,75,64,69,274,34,26,78,74,62,,160,48,58,54,63,15,12,12,15,9,1952,427,3,4,High,Medium,3,Lean (170-),93,70,72,85,46,61
,J. Draxler LM CAM RM,20,80,85,"Schalke 04
2011 ~ 2018",202166,"187cm / 6'2""",75kg / 165lbs,Right,81,RW,5,"Jan 15, 2011",,€9.5M,€80K,€0,372,78,75,58,82,79,394,86,78,72,74,84,396,78,78,84,81,75,364,81,67,69,62,85,297,48,36,76,75,62,,86,25,35,26,50,11,13,5,13,8,1959,413,5,4,Medium,Medium,2,Lean (185+),78,78,78,84,34,61
,Paco Alcácer ST,20,80,86,"Valencia
2010 ~ 2020",200454,"176cm / 5'9""",71kg / 157lbs,Right,80,ST,6,"Aug 5, 2010",,€10.5M,€70K,€0,372,53,85,75,75,84,327,70,75,50,51,81,405,83,80,82,79,81,369,81,75,77,70,66,315,68,26,85,66,70,,73,26,21,26,53,12,14,14,8,5,1914,402,4,3,Medium,High,1,Normal (170-185),81,80,64,76,29,72
,J. Cillessen GK,25,80,84,"Ajax
2011 ~ 2018",199987,"187cm / 6'2""",83kg / 183lbs,Right,80,GK,4,"Aug 1, 2011",,€11M,€90K,€0,147,25,25,25,47,25,140,25,25,25,33,32,281,54,50,48,79,50,238,35,71,40,67,25,121,25,25,25,25,21,,75,25,25,25,394,78,83,74,80,79,1396,446,3,1,Medium,Medium,2,Normal (185+),78,83,74,79,52,80
,A. Lopes GK,23,80,85,"Olympique Lyonnais
2010 ~ 2016",199482,"184cm / 6'0""",81kg / 179lbs,Left,80,GK,5,"Jun 11, 2010",,€9.5M,€90K,€0,132,25,25,25,32,25,135,25,25,25,31,29,328,60,64,65,77,62,243,35,85,33,65,25,142,35,25,25,25,32,,75,25,25,25,395,84,76,72,77,86,1450,457,2,1,Medium,Medium,1,Normal (170-185),84,76,72,86,62,77
,D. Tadić LM RM CAM,25,80,82,"Southampton
2014 ~ 2018",199434,"181cm / 5'11""",76kg / 168lbs,Left,80,LM,2,"Jul 8, 2014",,€12M,€60K,€0,365,81,68,62,82,72,398,82,82,75,76,83,389,77,72,81,82,77,348,73,65,78,67,65,326,55,30,75,86,80,,97,39,33,25,56,10,10,13,8,15,1979,410,2,4,Medium,Medium,2,Normal (170-185),74,70,81,82,36,67
,Rodrigo ST RW RM,23,80,86,"Valencia
2014 ~ 2019",198329,"181cm / 5'11""",77kg / 170lbs,Left,80,ST,6,"Dec 3, 2014",,€12M,€90K,€0,374,65,81,75,73,80,362,79,78,67,60,78,405,85,87,81,82,70,378,81,74,75,71,77,336,67,31,85,71,82,,83,26,28,29,46,7,13,10,11,5,1984,418,3,4,High,Medium,2,Lean (170-185),86,80,69,79,33,71
,G. Krychowiak CDM,24,80,84,"Sevilla
2014 ~ 2018",197242,"186cm / 6'1""",85kg / 187lbs,Right,81,CB,4,"Jul 23, 2014",,€10M,€80K,€0,303,59,42,83,79,40,313,52,46,62,80,73,306,55,63,59,77,52,399,80,75,82,92,70,359,88,86,42,65,78,,235,83,82,70,50,15,14,8,6,7,1965,416,3,2,Medium,High,1,Normal (185+),59,57,70,60,82,88
,E. Pérez CM RM CDM,28,80,80,"Valencia
2015 ~ 2019",196432,"177cm / 5'10""",77kg / 170lbs,Right,81,RWB,0,"Jan 1, 2015",,€11M,€90K,€0,358,74,69,59,81,75,382,79,78,69,74,82,406,84,76,81,84,81,394,77,75,92,76,74,406,86,83,74,81,82,,234,75,77,82,55,9,11,7,15,13,2235,469,4,3,Medium,High,2,Normal (170-185),80,73,78,80,76,82
,G. Medel CDM CM,26,80,82,"Inter
2014 ~ 2018",193532,"171cm / 5'7""",76kg / 168lbs,Right,80,CDM,2,"Aug 16, 2014",,€10.5M,€110K,€0,297,59,34,65,78,61,303,65,40,50,75,73,385,77,76,63,81,88,394,72,89,92,82,59,357,91,85,49,70,62,,238,76,81,81,42,14,7,9,6,6,2016,430,4,2,Low,High,2,Stocky (170-185),76,50,69,69,79,87
,X. Shaqiri CAM LM RM,22,80,84,"Inter
2015 ~ 2019",193348,"169cm / 5'7""",72kg / 159lbs,Left,81,LW,4,"Jan 12, 2015",,€10.5M,€90K,€0,340,74,74,37,79,76,396,85,82,78,68,83,435,91,84,87,79,94,379,84,63,78,74,80,357,73,65,77,77,65,,171,58,60,53,59,13,12,12,11,11,2137,456,4,4,High,Medium,2,Stocky (170-),87,77,76,85,57,74
,A. Schürrle LM RM,23,80,83,"VfL Wolfsburg
2015 ~ 2019",193130,"183cm / 6'0""",72kg / 159lbs,Right,81,RW,3,"Feb 2, 2015",,€10.5M,€90K,€0,380,77,81,65,79,78,377,85,77,70,67,78,422,92,85,85,83,77,386,86,76,76,64,84,338,59,43,80,75,81,,98,23,36,39,51,7,11,12,9,12,2052,431,4,4,Medium,Medium,3,Lean (170-185),88,82,75,82,37,67
,H. Mkhitaryan RM LM CAM,25,80,83,"Borussia Dortmund
2013 ~ 2017",192883,"178cm / 5'10""",72kg / 159lbs,Right,80,RM,3,"Jul 8, 2013",,€12M,€90K,€0,351,68,64,59,76,84,388,86,80,64,75,83,424,88,84,90,81,81,378,78,76,85,67,72,363,68,63,81,81,70,,157,49,53,55,42,5,11,14,5,7,2103,444,5,4,High,High,2,Lean (170-185),86,71,75,85,55,72
,H. Badstuber CB LB,25,80,82,"FC Bayern München
2009 ~ 2017",192620,"190cm / 6'3""",84kg / 185lbs,Left,79,CB,2,"Jul 1, 2009",,€11M,€100K,€0,311,71,35,81,77,47,336,45,69,74,77,71,286,52,65,41,82,46,324,75,58,50,82,59,329,79,82,41,63,64,,238,76,81,81,48,11,12,6,11,8,1872,387,3,2,Medium,Medium,3,Normal (170-185),59,50,72,54,80,72
,D. Subašić GK,29,80,80,"Monaco
2012 ~ 2019",192593,"191cm / 6'3""",84kg / 185lbs,Right,80,GK,0,"Jan 24, 2012",,€11.5M,€60K,€0,124,25,25,25,24,25,190,25,48,66,26,25,260,51,54,42,76,37,266,54,75,32,80,25,149,31,20,25,25,48,,75,25,25,25,400,81,78,79,80,82,1464,453,2,1,Medium,Medium,2,Lean (185+),81,78,79,82,53,80
,R. Lukaku ST,21,80,86,"Everton
2014 ~ 2019",192505,"190cm / 6'3""",94kg / 207lbs,Left,79,ST,6,"Jul 30, 2014",,€10.5M,€60K,€0,366,69,82,78,67,70,339,77,62,63,59,78,351,80,86,64,73,48,393,85,70,73,90,75,325,72,27,77,69,80,,75,24,26,25,54,8,15,14,7,10,1903,415,4,3,Medium,Medium,3,Normal (185+),83,80,66,74,31,81
,G. Töre RW LW RM LM,22,80,85,"Beşiktaş
2014 ~ 2019",191032,"176cm / 5'9""",70kg / 154lbs,Left,81,LM,5,"Aug 13, 2014",,€10.5M,€90K,€0,353,80,68,59,78,68,399,85,78,70,81,85,417,87,88,84,74,84,391,79,71,80,83,78,347,78,51,71,77,70,,98,24,38,36,51,11,10,7,12,11,2056,441,4,4,High,Medium,1,Normal (170-),88,72,78,84,38,81
