Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
"FIFA 12 Feb 22, 2012Joined Jan 1, 2002  Jan 1, 2001",Iraola RB RM,29,79,79,"Athletic Club
2001 ~ 2014",106213,"182cm / 6'0""",74kg / 163lbs,Right,80,RWB,0,"Jan 1, 2001",,€3.7M,€30K,€0,345,84,66,59,74,62,370,74,78,63,76,79,388,78,84,79,82,65,369,72,61,88,78,70,369,73,79,66,81,70,,238,79,78,81,51,15,14,8,9,5,2130,458,3,3,High,Low,2,Normal (170-185),81,68,77,76,77,79
"FIFA 12 Feb 22, 201277  76 Stamina78  76 Positioning83  82 Vision80  79 Overall rating",T. Huddlestone CM CDM,24,79,83,"Tottenham Hotspur
2005 ~ 2015",54033,"188cm / 6'2""",92kg / 203lbs,Right,79,CM,4,"Jan 1, 2005",,€7.5M,€60K,€0,365,69,60,76,82,78,380,73,63,73,88,83,309,63,70,58,74,44,411,93,75,76,88,79,378,80,70,76,82,70,,217,70,77,70,43,9,6,10,8,10,2103,448,4,3,Medium,Medium,2,Stocky (185+),67,73,79,73,73,83
"FIFA 12 Feb 22, 201275  74 Volleys73  71 Dribbling69  68 Acceleration69  68 Sprint speed74  69 Agility72  68 Stamina78  77 Long shots80  79 Overall rating80  79 Potentialand 12 more changes",B. Zamora ST CF,30,79,79,"Queens Park Rangers
2012 ~ 2014",53436,"185cm / 6'1""",87kg / 192lbs,Left,78,ST,0,"Jan 1, 2012",,€5M,€40K,€0,368,62,82,82,68,74,356,71,72,78,56,79,349,68,68,69,79,65,389,79,81,68,84,77,337,67,35,82,71,82,,93,27,38,28,47,5,12,14,10,6,1939,401,4,3,High,Medium,3,Lean (170-185),68,80,66,73,38,76
"FIFA 12 Feb 22, 201266  67 Crossing86  88 Heading accuracy83  82 Short passing74  75 Volleys69  73 Dribbling58  59 Curve47  57 FK Accuracy80  79 Long passing79  77 Ball control55  59 Sprint speedand 21 more changes",M. Ambrosini CDM CM CB ST,34,79,79,"Milan
1998 ~ 2012",53055,"182cm / 6'0""",72kg / 159lbs,Right,79,CB,0,"Jan 1, 1998",,€825K,€50K,€0,371,67,59,88,82,75,345,73,59,57,79,77,327,59,59,65,79,65,385,73,93,71,77,71,385,85,77,75,79,69,,228,70,82,76,54,10,12,15,5,12,2095,429,3,2,Medium,High,3,Normal (170-185),59,66,76,73,77,78
"FIFA 12 Feb 22, 201271  73 FK Accuracy82  81 Potential",T. Barnetta LM LW RM RW,26,79,81,"Bayer 04 Leverkusen
2005 ~ 2012",52752,"178cm / 5'10""",68kg / 150lbs,Right,79,RW,2,"Jan 1, 2005",,€6M,€50K,€0,347,78,64,55,79,71,383,84,77,73,67,82,398,83,81,80,78,76,357,78,73,68,66,72,309,59,31,71,79,69,,147,45,49,53,54,11,8,7,14,14,1995,420,4,3,Medium,Medium,3,Normal (170-185),82,69,77,82,45,65
"FIFA 12 Feb 22, 201276  75 Volleys85  81 Reactions82  78 Shot power66  64 Strength61  51 Aggression37  27 Interceptions83  82 Positioning80  79 Overall rating80  79 PotentialContract valid until 2015  2013",M. Baroš ST CF,29,79,79,"Galatasaray
2008 ~ 2013",52632,"184cm / 6'0""",78kg / 172lbs,Right,78,ST,0,"Jan 1, 2008",,€5.5M,€60K,€0,382,74,85,76,72,75,331,74,59,64,60,74,375,73,81,82,81,58,330,78,57,60,64,71,310,51,27,82,71,79,,61,18,22,21,43,7,7,6,12,11,1832,387,4,3,High,Low,3,Normal (170-185),77,80,69,74,27,60
"FIFA 12 Feb 22, 201283  91 Stamina78  79 Overall rating78  79 Potential",F. Balmont CM RM CDM,31,79,79,"Lille
2008 ~ 2013",52126,"168cm / 5'6""",71kg / 157lbs,Right,80,CDM,0,"Jan 1, 2008",,€3.8M,€40K,€0,349,75,66,54,83,71,370,75,68,70,77,80,374,64,68,80,81,81,363,76,53,91,69,74,368,84,78,64,83,59,,230,76,80,74,49,5,10,6,13,15,2103,444,3,3,Medium,High,2,Stocky (170-),66,69,79,78,75,77
"FIFA 12 Feb 22, 201269  73 Finishing77  78 Dribbling81  83 Long passing79  80 Ball control50  55 Agility34  40 Balance82  84 Shot power80  68 Stamina82  78 Strength69  72 Interceptionsand 16 more changes",M. Bodmer CM CAM CDM,28,79,83,"Paris Saint Germain
2010 ~ 2013",51123,"190cm / 6'3""",90kg / 198lbs,Right,79,CM,4,"Jan 1, 2010",,€7.5M,€70K,€0,391,77,73,81,82,78,374,78,59,74,83,80,305,67,66,55,77,40,391,84,80,68,78,81,391,78,72,77,83,81,,219,74,75,70,58,10,9,13,12,14,2129,448,4,3,Medium,Medium,2,Normal (185+),66,78,80,74,74,76
"FIFA 12 Feb 22, 201274  81 Heading accuracy65  61 Acceleration69  72 Reactions62  77 Shot power62  69 Stamina92  93 Strength68  61 Long shots65  73 InterceptionsHeight 191cm / 6'3""  193cm / 6'4""Weight 87kg / 192lbs  90kg / 198lbsand 16 more changes",K. Mangane CB CDM,28,79,80,"Rennes
2008 ~ 2014",47860,"193cm / 6'4""",90kg / 198lbs,Right,79,CB,1,"Jan 1, 2008",,€4.6M,€40K,€0,301,48,55,81,63,54,314,45,66,66,73,64,281,61,55,60,72,33,378,77,78,69,93,61,327,87,73,58,56,53,,239,83,81,75,52,5,8,15,12,12,1892,396,3,2,Medium,Medium,2,Normal (185+),58,61,60,53,79,85
"FIFA 12 Feb 22, 201280  78 Jumping69  76 GK Handling80  81 GK Positioning77  79 Overall rating78  80 Potential",Aranzubia GK,31,79,80,"Deportivo La Coruña
2008 ~ 2013",47608,"184cm / 6'0""",80kg / 176lbs,Right,79,GK,1,"Jan 1, 2008",,€2.9M,€60K,€0,72,14,11,12,23,12,76,13,10,12,22,19,334,62,65,69,73,65,229,22,78,53,65,11,136,32,23,15,45,21,,35,11,11,13,395,78,76,78,81,82,1277,459,3,1,Medium,Medium,2,Normal (170-185),78,76,78,82,64,81
"FIFA 12 Feb 22, 2012Leadership",C. Samba CB,27,79,83,"Blackburn Rovers
2007 ~ 2015",46590,"196cm / 6'5""",91kg / 201lbs,Right,79,CB,4,"Jan 1, 2007",,€6.5M,€50K,€0,282,31,57,86,52,56,186,38,22,20,51,55,239,55,54,34,69,27,306,69,48,70,93,26,323,88,86,55,56,38,,242,81,82,79,44,13,10,6,8,7,1622,362,2,2,Medium,High,2,Normal (185+),54,52,45,44,83,84
"FIFA 12 Feb 22, 2012Joined Jul 1, 2011  Jan 1, 2011Contract valid until 2015  2016",D. Zokora CDM CM RB CB,30,79,79,"Côte d'Ivoire
Free",45172,"179cm / 5'10""",72kg / 159lbs,Right,79,CDM,0,"Jan 1, 2011",,€0,€0,€0,296,56,41,66,81,52,325,74,57,49,73,72,376,78,80,76,72,70,386,82,71,79,86,68,342,85,86,56,78,37,,236,80,84,72,40,6,6,13,6,9,2001,442,3,3,High,High,2,Normal (170-185),79,56,71,73,80,83
"FIFA 12 Feb 22, 201284  83 Short passing87  86 Long passing84  80 Ball control76  70 Jumping82  84 Vision70  74 Standing tackle80  79 Overall ratingContract valid until 2012  2014Long shot taker (AI)",K. Källström CM CAM LM CDM,28,79,81,"Olympique Lyonnais
2006 ~ 2014",31831,"181cm / 5'11""",79kg / 174lbs,Left,78,CM,2,"Jan 1, 2006",,€6M,€60K,€0,377,78,74,66,83,76,393,70,78,79,86,80,358,66,69,82,79,62,399,86,70,81,78,84,375,76,75,57,84,83,,196,58,74,64,53,9,10,7,15,12,2151,448,2,3,Medium,Medium,3,Normal (170-185),68,78,82,74,68,78
"FIFA 12 Feb 22, 201249  53 Heading accuracy84  83 Dribbling79  81 Curve72  69 Long passing85  82 Sprint speed86  85 Agility71  67 Balance83  75 Stamina74  75 Strength79  77 Positioningand 14 more changes",Alan RW RM CAM LW,31,79,79,"Sporting Braga
2008 ~ 2014",20556,"180cm / 5'11""",70kg / 154lbs,Right,79,RW,0,"Jan 1, 2008",,€4.7M,€40K,€0,327,77,66,53,74,57,392,83,81,76,69,83,390,79,82,85,77,67,358,69,69,75,75,70,325,69,41,77,78,60,,106,36,37,33,57,5,12,14,14,12,1955,418,3,4,Medium,Medium,1,Normal (170-185),81,67,75,82,39,74
"FIFA 12 Feb 22, 201278  76 Finishing69  68 Volleys75  72 Acceleration69  68 Sprint speed84  82 Agility81  78 Reactions72  70 Shot power55  53 Stamina53  51 Strength74  72 Long shotsand 15 more changes",Y. Benayoun CAM RM LM,31,79,79,"Arsenal
2010 ~ 2013",9432,"178cm / 5'10""",70kg / 154lbs,Right,79,CAM,0,"Jan 1, 2010",,€4.7M,€50K,€0,370,79,76,65,82,68,375,82,71,70,70,82,374,72,68,82,78,74,304,70,58,53,51,72,328,54,42,78,83,71,,125,37,47,41,44,9,10,8,12,5,1920,399,4,3,High,Medium,2,Lean (170-185),70,73,79,81,44,52
"FIFA 12 Feb 22, 201269  68 Finishing84  83 Short passing84  83 Dribbling85  84 Ball control69  67 Acceleration80  78 Agility73  72 Reactions78  76 Shot power77  75 Long shots79  78 Positioningand 13 more changes",T. Rosický CAM CM LM RM,30,79,79,"Arsenal
2006 ~ 2012",8473,"179cm / 5'10""",68kg / 150lbs,Right,79,CAM,0,"Jan 1, 2006",,€5M,€50K,€0,349,80,68,46,83,72,409,83,81,81,80,84,369,67,67,78,72,85,304,76,58,43,52,75,316,38,42,78,84,74,,119,28,39,52,55,14,11,6,11,13,1921,388,4,4,Medium,Low,2,Lean (170-185),67,72,82,82,38,47
"FIFA 12 Feb 22, 201269  68 Crossing75  76 Heading accuracy69  70 Short passing67  68 Long passing73  74 Ball control81  82 Standing tackle80  79 Potential",C. Chivu CB LB CDM CM,30,79,79,"Inter
2007 ~ 2012",6747,"184cm / 6'0""",81kg / 179lbs,Left,78,CB,0,"Jan 1, 2007",,€3.4M,€50K,€0,293,68,35,76,70,44,359,62,75,80,68,74,318,60,62,58,78,60,371,76,78,68,74,75,332,80,81,40,61,70,,242,82,82,78,40,10,7,12,6,5,1955,404,3,2,Medium,Medium,3,Normal (170-185),61,54,68,66,81,74
"FIFA 12 Feb 22, 201281  79 Short passing84  79 Stamina79  80 Aggression75  73 Interceptions77  76 Marking85  84 Sliding tackle80  79 Overall rating80  79 Potential",José Bosingwa RB RM CDM,28,79,79,"Chelsea
2008 ~ 2012",2769,"183cm / 6'0""",75kg / 165lbs,Right,78,RB,0,"Jan 1, 2008",,€4.1M,€50K,€0,328,78,47,67,79,57,331,78,59,42,76,76,384,86,81,75,77,65,354,70,67,79,68,70,338,80,73,61,55,69,,243,76,83,84,59,8,15,10,13,13,2037,439,4,3,High,Medium,3,Lean (170-185),83,59,71,76,77,73
"FIFA 12 Feb 22, 201272  66 Crossing83  80 Finishing71  69 Heading accuracy73  75 Short passing85  82 Dribbling71  75 Curve66  74 Long passingHeight 169cm / 5'7""  168cm / 5'6""Position 1 ST  CFPosition 2 CF  STand 27 more changes",J. Saviola CF ST,29,79,79,"Benfica
2009 ~ 2013",1803,"168cm / 5'6""",64kg / 141lbs,Right,80,CAM,0,"Jan 1, 2009",,€5.5M,€60K,€0,373,66,80,69,75,83,386,82,75,72,74,83,429,86,78,93,85,87,312,70,72,60,42,68,327,59,28,83,79,78,,63,22,20,21,50,15,8,15,7,5,1940,394,3,3,Medium,Medium,3,Normal (170-),82,76,74,84,27,51
"FIFA 12 Feb 22, 201279  82 Heading accuracy74  76 Reactions80  83 Strength79  80 Interceptions79  80 Standing tackle80  82 Sliding tackle78  79 Overall ratingPosition 2 RB  N/A",P. Cannavaro CB,30,79,80,"Napoli
2006 ~ 2015",1178,"185cm / 6'1""",83kg / 183lbs,Right,79,CB,1,"Jan 1, 2006",,€4M,€40K,€0,309,50,45,82,72,60,252,56,24,29,75,68,311,53,61,70,76,51,368,72,88,62,83,63,299,80,80,40,47,52,,235,73,80,82,46,14,8,5,14,5,1820,388,3,2,Low,High,2,Normal (185+),57,55,59,62,78,77
"FIFA 12 Feb 22, 201276  74 Finishing85  86 Dribbling90  91 Curve80  76 Long passing91  92 Ball control60  61 Acceleration64  70 Agility70  62 Shot power51  50 Stamina86  84 Positioningand 14 more changes",A. Del Piero CF CAM ST,36,79,79,"Juventus
1993 ~ 2012",1075,"173cm / 5'8""",73kg / 161lbs,Right,83,CAM,0,"Jan 1, 1993",,€1.6M,€50K,€0,376,80,74,52,86,84,431,86,91,86,76,92,355,61,54,70,86,84,273,62,31,50,48,82,351,50,39,84,88,90,,98,26,37,35,42,11,8,6,6,11,1926,385,5,4,Medium,Low,3,Normal (170-),57,75,84,86,35,48
,Roberto Carlos CDM LB LM,38,79,79,"Anzhi
2011 ~ 2013",1040,"168cm / 5'6""",70kg / 154lbs,Left,79,CDM,0,"Jan 1, 2011",,€0,€30K,€0,328,80,43,54,78,73,414,74,88,88,82,82,391,77,78,74,77,85,403,91,83,60,84,85,377,74,82,60,82,79,,240,81,75,84,54,8,12,10,13,11,2207,454,2,3,Medium,High,2,Stocky (170-),78,65,81,77,77,76
"FIFA 12 Feb 22, 201276  78 Crossing60  64 Finishing83  84 Dribbling76  74 Acceleration78  76 Sprint speed74  69 Agility74  76 Reactions72  78 StaminaPosition 3 CM  LM",R. Álvarez CAM RM LM CF,23,78,85,"Inter
2011 ~ 2016",204555,"188cm / 6'2""",84kg / 185lbs,Left,78,CAM,7,"Jan 1, 2011",,€12M,€50K,€0,363,78,64,68,78,75,408,84,83,81,75,85,350,74,76,69,76,55,368,83,60,78,68,79,342,64,49,70,81,78,,156,46,58,52,51,5,11,11,14,10,2038,429,4,3,High,Low,1,Lean (185+),75,72,79,81,53,69
"FIFA 12 Feb 22, 201262  52 Crossing80  82 Finishing71  78 Dribbling62  76 Ball control78  87 Acceleration83  91 Sprint speed70  67 Agility66  73 Penalties75  78 Overall rating81  84 Potential",E. Emenike ST,24,78,84,"Spartak Moskva
2011 ~ 2016",199835,"182cm / 6'0""",90kg / 198lbs,Right,78,ST,6,"Jan 1, 2011",,€10M,€50K,€0,315,52,82,57,58,66,281,78,45,41,41,76,378,87,91,67,74,59,393,88,50,77,94,84,291,70,15,77,56,73,,54,13,20,21,56,10,10,12,11,13,1768,402,3,3,High,Low,2,Stocky (170-185),89,82,52,75,21,83
"FIFA 12 Feb 22, 201266  65 Finishing55  51 Heading accuracy76  75 Short passing73  83 Ball control81  77 Acceleration76  74 Sprint speed81  80 AgilityPosition 1 CAM  LWPosition 2 LW  RWPosition 3 RW  CAMand 20 more changes",D. Tadić LW RW CAM,22,78,84,"FC Groningen
2010 ~ 2013",199434,"181cm / 5'11""",77kg / 170lbs,Left,80,LM,6,"Jan 1, 2010",,€10.5M,€40K,€0,351,87,65,51,75,73,402,80,84,76,79,83,381,77,74,80,74,76,353,68,69,85,68,63,318,62,30,73,83,70,,97,39,33,25,56,10,10,13,8,15,1958,407,4,4,Medium,Medium,2,Normal (170-185),75,66,80,80,35,71
"FIFA 12 Feb 22, 2012Contract valid until 2013  2014",S. Kara CDM CB CM,21,78,84,"Tromsø
2010 ~ 2014",198584,"192cm / 6'4""",85kg / 187lbs,Right,78,CDM,6,"Jan 1, 2010",,€11M,€30K,€0,316,67,44,73,77,55,304,55,44,54,76,75,349,74,75,70,78,52,386,72,80,90,90,54,328,77,80,54,68,49,,224,78,75,71,50,10,6,15,8,11,1957,425,3,2,Medium,High,1,Lean (185+),75,53,70,64,76,87
"FIFA 12 Feb 22, 201233  46 Finishing73  74 Heading accuracy76  79 Short passing41  59 Volleys49  57 Dribbling64  66 Long passing62  72 Ball control65  69 Acceleration68  76 Sprint speedPosition 3 CDM  CMand 21 more changes",P. Jones CB RB CM,19,78,89,"Manchester United
2011 ~ 2016",194957,"180cm / 5'11""",71kg / 157lbs,Right,78,CB,11,"Jan 1, 2011",,€15M,€50K,€0,317,59,46,74,79,59,266,57,37,34,66,72,342,69,76,52,78,67,352,67,84,74,69,58,283,78,79,41,58,27,,241,80,83,78,46,9,7,5,15,10,1847,406,3,2,Medium,High,2,Stocky (170-185),73,52,65,63,80,73
"FIFA 12 Feb 22, 201280  79 Strength",G. Medel CDM RB CM,23,78,82,"Sevilla
2011 ~ 2015",193532,"172cm / 5'8""",71kg / 157lbs,Right,79,CB,4,"Jan 1, 2011",,€6.5M,€40K,€0,308,60,40,62,74,72,311,59,45,63,71,73,411,77,78,83,81,92,404,77,91,91,79,66,374,91,82,59,71,71,,240,74,85,81,42,14,7,9,6,6,2090,434,4,3,High,High,2,Stocky (170-185),78,57,68,68,78,85
"FIFA 12 Feb 22, 201270  69 Crossing67  66 Finishing49  37 Heading accuracy73  77 Short passing58  66 Volleys60  79 Curve69  78 FK AccuracyPosition 1 LM  RMPosition 2 RM  LMPosition 3 LB  CFand 31 more changes",X. Shaqiri RM LM CF,19,78,86,"Basel
2009 ~ 2014",193348,"169cm / 5'7""",72kg / 159lbs,Left,80,LW,8,"Jan 1, 2009",,€13.5M,€50K,€0,315,69,66,37,77,66,395,86,79,78,68,84,444,91,89,94,77,93,365,85,57,75,69,79,344,68,67,72,75,62,,189,67,69,53,59,13,12,12,11,11,2111,456,4,4,High,Medium,2,Stocky (170-),90,73,74,86,63,70
"FIFA 12 Feb 22, 201273  65 Crossing79  74 Short passing77  73 Long passing70  68 Acceleration73  77 Sprint speed72  79 Agility81  82 Reactions79  76 Shot powerPosition 2 CM  CBPosition 3 CB  N/Aand 18 more changes",M. Gonalons CDM CB,22,78,82,"Olympique Lyonnais
2009 ~ 2016",193116,"187cm / 6'2""",76kg / 168lbs,Right,78,CDM,4,"Jan 1, 2009",,€7.5M,€40K,€0,342,65,64,74,74,65,343,72,64,57,73,77,360,68,77,79,82,54,385,76,76,82,79,72,370,81,84,65,74,66,,232,73,82,77,46,11,11,11,8,5,2078,444,2,3,Medium,High,2,Lean (185+),73,68,71,74,78,80
"FIFA 12 Feb 22, 201257  66 Agility76  69 Reactions68  64 Strength82  75 GK Handling85  84 GK Kicking80  78 Overall ratingJoined Jul 1, 2011  Jan 1, 2011",De Gea GK,20,78,84,"Manchester United
2011 ~ 2016",193080,"192cm / 6'4""",82kg / 181lbs,Right,78,GK,6,"Jan 1, 2011",,€9.5M,€50K,€0,88,17,13,14,31,13,101,13,15,19,32,22,284,51,55,66,69,43,214,31,67,40,64,12,144,38,23,18,44,21,,38,13,12,13,398,80,75,84,75,84,1267,451,3,1,Medium,Medium,2,Lean (185+),80,75,84,84,53,75
"FIFA 12 Feb 22, 201270  74 Crossing65  60 Finishing45  50 Heading accuracy72  76 Short passing81  84 Dribbling63  68 Long passing77  78 Ball control92  88 Acceleration93  94 AgilityPosition 4 RM  CMand 26 more changes",E. Giaccherini LW RW LM CM,26,78,80,"Juventus
2011 ~ 2013",192841,"167cm / 5'6""",60kg / 132lbs,Right,78,LW,2,"Jan 1, 2011",,€6M,€40K,€0,335,74,60,50,76,75,374,84,76,68,68,78,430,88,78,94,76,94,312,69,57,83,34,69,370,83,66,78,75,68,,195,59,67,69,55,13,10,13,13,6,2071,426,3,4,High,Medium,2,Lean (170-),83,66,74,83,63,57
"FIFA 12 Feb 22, 201268  75 Reactions59  64 Strength72  78 GK Diving67  75 GK Handling76  78 GK Kicking65  76 GK Positioning75  82 GK Reflexes70  78 Overall rating82  85 PotentialContract valid until 2014  2017",B. Leno GK,19,78,85,"Bayer 04 Leverkusen
2011 ~ 2017",192563,"190cm / 6'3""",79kg / 174lbs,Right,78,GK,7,"Jan 1, 2011",,€11M,€30K,€0,77,9,9,13,36,10,87,16,9,8,33,21,293,61,57,52,75,48,237,43,73,43,64,14,93,28,27,7,8,23,,41,8,15,18,389,78,75,78,76,82,1217,448,3,1,Medium,Medium,1,Lean (185+),78,75,78,82,59,76
"FIFA 12 Feb 22, 201267  65 Finishing66  60 Volleys72  74 Dribbling79  78 Long passing76  75 Ball control66  68 Agility76  77 Reactions76  73 Balance75  72 Shot power72  67 Jumpingand 24 more changes",F. Rinaudo CDM CM,24,78,81,"Sporting CP
2011 ~ 2015",192371,"175cm / 5'9""",76kg / 168lbs,Right,78,CDM,3,"Jan 1, 2011",,€6M,€40K,€0,321,57,65,66,73,60,334,74,54,53,78,75,368,74,76,68,77,73,369,72,67,87,73,70,364,89,83,65,75,52,,237,76,80,81,66,15,12,15,15,9,2059,442,3,2,Medium,High,2,Normal (170-185),75,67,69,74,78,79
"FIFA 12 Feb 22, 201276  75 Finishing62  71 Volleys81  80 Dribbling76  74 Curve77  75 Long passingFirst name Bruno Cesar  Bruno CésarCommon name Bruno Cesar  Bruno CésarHeight 178cm / 5'10""  177cm / 5'10""Weight 73kg / 161lbs  75kg / 165lbsPosition 3 N/A  RMand 25 more changes",Bruno César CAM LM RM,22,78,80,"Benfica
2011 ~ 2017",192202,"177cm / 5'10""",75kg / 165lbs,Left,78,CAM,2,"Jan 1, 2011",,€8.5M,€40K,€0,344,73,75,47,78,71,388,80,74,77,75,82,365,77,76,69,70,73,370,86,60,73,68,83,336,64,51,75,76,70,,128,41,43,44,55,15,15,6,12,7,1986,422,3,3,Medium,Medium,1,Stocky (170-185),76,78,76,79,45,68
,Javi Márquez CM LM CDM CAM,25,78,82,"Espanyol
2009 ~ 2013",191059,"174cm / 5'9""",71kg / 157lbs,Left,78,CM,4,"Jan 1, 2009",,€7.5M,€40K,€0,327,64,64,49,83,67,378,74,74,68,84,78,361,67,67,70,80,77,369,87,62,73,68,79,348,57,64,75,83,69,,172,52,66,54,43,12,9,5,9,8,1998,419,2,3,Medium,Medium,2,Normal (170-185),67,73,78,75,59,67
"FIFA 12 Feb 22, 201260  58 Sprint speed",Domínguez CB LB,22,78,84,"Atlético Madrid
2009 ~ 2013",190150,"189cm / 6'2""",83kg / 183lbs,Left,78,CB,6,"Jan 1, 2009",,€9.5M,€50K,€0,244,59,22,83,68,12,271,49,60,36,61,65,303,55,58,56,78,56,309,48,71,77,82,31,314,83,82,34,56,59,,236,76,79,81,61,15,15,12,11,8,1738,364,3,2,Medium,Medium,1,Normal (185+),57,31,61,56,79,80
"FIFA 12 Feb 22, 201239  55 Crossing78  79 Heading accuracy68  73 Short passing50  61 Dribbling46  53 Long passing59  66 Ball control71  73 Acceleration69  75 Sprint speed59  51 Agility79  76 Strengthand 15 more changes",C. Smalling CB RB,21,78,84,"Manchester United
2010 ~ 2016",189881,"192cm / 6'4""",81kg / 179lbs,Right,78,CB,6,"Jan 1, 2010",,€11.5M,€50K,€0,245,55,15,79,73,23,221,61,25,16,53,66,323,73,75,51,79,45,270,41,66,77,76,10,270,77,82,21,48,42,,242,82,82,78,66,9,14,15,14,14,1637,370,3,2,Medium,Medium,2,Normal (185+),74,21,56,62,81,76
"FIFA 12 Feb 22, 201265  69 Crossing76  77 Finishing74  76 Short passing76  77 Volleys77  76 Dribbling62  67 Curve63  57 Long passing82  85 Ball control65  67 Acceleration78  76 Agilityand 27 more changes",L. de Jong ST CAM RW,20,78,86,"FC Twente
2009 ~ 2014",189805,"188cm / 6'2""",80kg / 176lbs,Right,78,ST,8,"Jan 1, 2009",,€14.5M,€50K,€0,382,69,77,83,76,77,349,76,67,64,57,85,353,67,75,76,78,57,365,80,57,76,76,76,299,39,38,76,77,69,,103,38,39,26,48,15,9,7,7,10,1899,407,3,3,Medium,Medium,2,Lean (185+),71,77,71,78,42,68
"FIFA 12 Feb 22, 201265  69 Crossing55  65 Heading accuracy80  84 Short passing65  57 Volleys67  70 Dribbling76  75 FK Accuracy78  82 Ball control54  53 Sprint speed75  77 Reactions84  85 Shot powerand 20 more changes",K. Strootman CM CAM CDM,21,78,87,"PSV
2011 ~ 2016",189712,"186cm / 6'1""",78kg / 172lbs,Left,78,CM,9,"Jan 1, 2011",,€15M,€50K,€0,332,69,57,65,84,57,385,70,76,75,82,82,328,66,53,66,77,66,381,85,57,83,79,77,372,73,68,74,85,72,,180,59,68,53,48,8,13,12,7,8,2026,422,4,3,Medium,High,2,Normal (185+),59,68,80,73,64,78
"FIFA 12 Feb 22, 201275  76 Crossing77  82 Dribbling69  66 Jumping69  66 Strength63  72 Vision76  78 Overall ratingFirst name David  Junior+ Argues with officials",J. Hoilett RW LW CF RM,21,78,86,"Blackburn Rovers
2009 ~ 2012",189462,"172cm / 5'8""",71kg / 157lbs,Right,78,RW,8,"Jan 1, 2009",,€14.5M,€40K,€0,361,76,75,67,75,68,333,82,61,64,49,77,410,90,91,75,70,84,347,68,66,78,66,69,307,65,39,76,72,55,,65,16,25,24,45,10,9,8,10,8,1868,408,3,3,High,Medium,2,Normal (170-185),91,71,69,79,29,69
"FIFA 12 Feb 22, 201269  60 Volleys76  77 Curve75  83 Reactions75  85 Balance54  66 Strength74  79 Aggression70  80 InterceptionsPosition 1 LM  LBPosition 2 LWB  LMPosition 3 LB  N/Aand 19 more changes",Jordi Alba LB LM,22,78,84,"Valencia
2009 ~ 2013",189332,"170cm / 5'7""",69kg / 152lbs,Left,79,LWB,6,"Jan 1, 2009",,€9.5M,€40K,€0,331,76,63,58,74,60,363,81,77,64,68,73,438,91,90,89,83,85,368,64,83,90,66,65,354,79,80,64,72,59,,229,76,74,79,60,13,15,13,6,13,2143,456,3,3,High,Medium,1,Normal (170-),90,63,73,80,75,75
"FIFA 12 Feb 22, 201272  73 Crossing92  89 Acceleration73  74 Reactions86  87 Stamina74  75 Aggression75  77 Interceptions72  75 Marking75  77 Standing tackle78  79 Sliding tackle76  78 Overall rating",K. Walker RB RM CB,21,78,84,"Tottenham Hotspur
2009 ~ 2016",188377,"178cm / 5'10""",74kg / 163lbs,Right,78,RB,6,"Jan 1, 2009",,€11.5M,€40K,€0,326,73,50,74,73,56,307,77,48,43,64,75,407,89,94,77,74,73,395,80,81,87,78,69,340,75,77,64,64,60,,231,75,77,79,52,11,5,15,14,7,2058,452,3,3,High,Medium,2,Stocky (170-185),92,61,67,76,76,80
"FIFA 12 Feb 22, 201277  72 Heading accuracy54  61 Ball control75  73 Reactions79  77 Marking79  78 Overall ratingContract valid until 2014  2015",B. Ecuélé Manga CB RB,22,78,82,"Lorient
2010 ~ 2015",188270,"186cm / 6'1""",76kg / 168lbs,Right,78,CB,4,"Jan 1, 2010",,€8M,€30K,€0,247,60,22,72,68,25,207,32,32,24,58,61,327,68,67,59,73,60,300,42,83,66,81,28,270,78,75,22,50,45,,248,77,86,85,52,11,15,7,13,6,1651,357,3,2,Low,High,2,Normal (185+),67,29,57,47,80,77
"FIFA 12 Feb 22, 201273  74 Finishing77  81 Short passing74  75 Long passing77  78 Ball control80  81 Acceleration76  77 Sprint speed75  77 Reactions68  72 Shot power77  79 Stamina67  70 Long shotsand 17 more changes",L. Holtby CAM LM CDM CM,20,78,84,"Schalke 04
2009 ~ 2013",188154,"176cm / 5'9""",72kg / 159lbs,Left,79,LM,6,"Jan 1, 2009",,€13M,€40K,€0,348,73,74,52,81,68,390,86,77,74,75,78,406,81,77,85,77,86,338,72,54,79,63,70,337,54,65,75,78,65,,134,26,57,51,47,11,11,7,10,8,2000,424,4,4,Medium,Medium,2,Lean (170-185),79,72,77,83,48,65
