Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,Gonçalo Ramos ST,21,79,86,"Benfica
2019 ~ 2025",256903,"185cm / 6'1""",82kg / 181lbs,Right,81,ST,7,"Jan 13, 2019",,€36M,€14K,€79.2M,366,60,82,79,71,74,323,73,64,45,65,76,389,78,77,78,80,76,402,83,84,89,79,67,330,80,44,83,63,60,75.0,124,43,47,34,53,15,9,7,7,15,1987,424,4,2,High,High,1,Normal (185+),77,78,65,75,47,82
,Gonçalo Inácio CB,20,79,88,"Sporting CP
2019 ~ 2026",257179,"185cm / 6'1""",78kg / 172lbs,Left,81,CB,9,"Jul 1, 2019",,€36M,€11K,€79.2M,253,30,23,77,78,45,254,49,29,27,76,73,356,78,81,65,77,55,321,67,72,76,78,28,311,77,78,48,68,40,75.0,242,81,82,79,36,6,6,7,10,7,1773,395,2,2,Medium,High,1,Lean (185+),80,36,61,61,80,77
,Gabri Veiga CM CAM,20,69,85,"Celta de Vigo
2019 ~ 2026",258729,"184cm / 6'0""",71kg / 157lbs,Right,73,CAM,16,"Jul 1, 2019",,€3.6M,€8K,€9.8M,299,55,76,52,71,45,330,74,56,54,69,77,347,72,71,74,65,65,341,73,60,69,65,74,291,46,56,63,66,60,68.0,156,41,60,55,55,13,14,13,6,9,1819,396,4,3,Medium,Medium,1,Lean (170-185),71,72,65,74,52,62
,M. Hilgers CB RB,21,73,84,"FC Twente
2020 ~ 2023",259163,"186cm / 6'1""",78kg / 172lbs,Right,75,CB,11,"Oct 3, 2020",,€6.5M,€8K,€11.1M,239,33,42,69,69,26,239,57,30,27,67,58,343,74,78,62,68,61,319,62,81,76,74,26,291,74,73,35,49,60,69.0,224,75,76,73,55,9,10,14,12,10,1710,380,3,2,High,Medium,1,Lean (185+),76,43,53,59,74,75
,N. Fagioli CDM CM CAM,21,75,87,"Juventus
2019 ~ 2026",260823,"178cm / 5'10""",72kg / 159lbs,Right,78,CM,12,"Dec 17, 2019",,€13M,€49K,€24.7M,330,69,52,58,83,68,383,78,79,68,77,81,376,75,77,77,70,77,345,76,53,79,65,72,340,62,68,62,80,68,72.0,211,68,72,71,48,7,10,8,10,13,2033,431,4,4,Medium,Medium,1,Normal (170-185),76,63,78,78,69,67
,A. Schjelderup LM CAM,18,71,86,"Benfica
2023 ~ 2028",260952,"176cm / 5'9""",66kg / 146lbs,Right,73,CAM,15,"Jan 12, 2023",,€4.4M,€3K,€11.6M,292,60,71,39,68,54,332,78,65,59,56,74,392,83,74,83,65,87,285,58,51,66,49,61,288,47,35,69,68,69,71.0,105,35,35,35,59,13,10,10,15,11,1753,372,3,3,High,Medium,1,Lean (170-185),78,65,64,77,35,53
,N. Zalewski RM LM,20,75,87,"Roma
2020 ~ 2025",262113,"175cm / 5'9""",78kg / 172lbs,Right,76,RM,12,"Oct 18, 2020",,€13.5M,€37K,€25.7M,309,72,58,45,75,59,338,78,64,57,63,76,389,85,86,75,68,75,294,72,57,74,45,46,310,57,50,71,69,63,63.0,168,59,57,52,45,10,5,7,8,15,1853,401,4,3,Medium,Medium,1,Normal (170-185),86,59,70,76,55,55
,C. Lukeba CB,19,76,86,"Olympique Lyonnais
2021 ~ 2025",262138,"184cm / 6'0""",73kg / 161lbs,Left,78,CB,10,"Jul 1, 2021",,€15M,€25K,€31.5M,292,59,41,73,77,42,295,69,54,26,73,73,358,71,78,69,76,64,317,55,75,72,77,38,299,73,76,44,67,39,76.0,234,77,79,78,56,8,10,14,11,13,1851,408,2,2,Medium,Medium,1,Lean (170-185),75,43,67,71,77,75
,22 V. Barco LB,16,63,83,"Boca Juniors
2020 ~ 2023",263370,"172cm / 5'8""",68kg / 150lbs,Left,64,LWB,20,"Oct 23, 2020",,€1.3M,€500,€3.1M,233,64,27,53,59,30,278,66,41,48,58,65,349,72,70,74,57,76,234,32,63,62,43,34,261,55,57,55,37,57,43.0,176,53,60,63,49,12,10,9,6,12,1580,330,3,3,High,Medium,1,Lean (170-185),71,32,54,65,57,51
,I. Bamba CB CDM,20,70,83,"Vitória SC
2020 ~ 2026",263635,"184cm / 6'0""",68kg / 150lbs,Right,72,CB,13,"Jul 1, 2020",,€3.6M,€4K,€9.8M,255,49,37,68,67,34,274,60,46,39,64,65,339,74,75,57,70,63,341,64,75,82,68,52,292,78,68,41,57,48,60.0,211,70,72,69,49,9,8,7,11,14,1761,386,2,2,Low,Medium,1,Lean (170-185),75,46,59,62,70,74
,K. Tierney LB,25,80,84,"Arsenal
2019 ~ 2024",226491,"178cm / 5'10""",70kg / 154lbs,Left,81,LWB,4,"Aug 8, 2019",,€27M,€77K,€53.3M,310,83,52,59,78,38,352,79,72,56,68,77,396,82,81,76,80,77,377,79,81,77,74,66,352,84,77,75,74,42,75.0,235,78,79,78,62,13,16,8,12,13,2084,447,3,3,High,High,2,Normal (170-185),81,60,75,78,76,77
,D. Upamecano CB,23,83,87,"FC Bayern München
2021 ~ 2026",229558,"186cm / 6'1""",90kg / 198lbs,Right,85,CB,4,"Jul 5, 2021",,€47M,€64K,€81.1M,273,48,39,82,77,27,278,71,32,28,72,75,377,76,89,63,82,67,346,64,87,65,88,42,312,89,79,47,58,39,74.0,251,80,86,85,45,6,7,8,15,9,1882,425,3,3,High,Medium,2,Stocky (185+),83,44,62,72,82,82
,Diogo Costa GK,22,82,87,"Porto
2016 ~ 2026",234577,"192cm / 6'4""",84kg / 185lbs,Right,82,GK,5,"Jul 1, 2016",,€37.5M,€13K,€77.8M,88,13,6,11,50,8,123,18,10,10,55,30,230,33,39,42,81,35,219,60,59,28,63,9,137,23,18,18,64,14,44.0,43,19,13,11,403,80,77,80,80,86,1243,438,2,1,Medium,Medium,1,Normal (185+),80,77,80,86,35,80
,H. Barnes LM,24,80,83,"Leicester City
2016 ~ 2025",234742,"185cm / 6'1""",72kg / 159lbs,Right,82,CAM,3,"Jun 25, 2016",,€29M,€77K,€57.3M,342,72,78,46,78,68,377,81,76,69,69,82,409,84,85,78,83,79,366,82,59,74,73,78,311,53,43,81,80,54,77.0,127,44,43,40,40,6,5,11,8,10,1972,430,4,3,High,Low,1,Normal (185+),85,77,75,81,43,69
,M. de Ligt CB,22,85,89,"FC Bayern München
2022 ~ 2027",235243,"189cm / 6'2""",89kg / 196lbs,Right,87,CB,4,"Jul 19, 2022",,€71M,€77K,€122.5M,309,52,50,85,77,45,308,65,48,55,67,73,333,62,71,53,85,62,412,84,89,75,92,72,295,85,81,44,45,40,82.0,257,84,85,88,56,12,11,11,12,10,1970,427,3,2,Medium,High,3,Unique,67,60,62,68,84,86
,D. Sterling RB RWB LWB,22,68,73,"Stoke City
Jun 30, 2023 On loan",238071,"186cm / 6'1""",81kg / 179lbs,Right,68,RB,5,"Oct 24, 2016","Jun 30, 2023",€1.7M,€25K,€0,263,66,50,58,60,29,258,67,48,34,48,61,343,77,76,69,63,58,298,53,64,65,74,42,284,64,66,52,59,43,61.0,197,64,65,68,39,11,8,8,7,5,1682,379,3,3,Medium,Medium,1,Lean (185+),76,48,57,64,65,69
,A. Saelemaekers RW RM,23,78,82,"Milan
2020 ~ 2026",242664,"180cm / 5'11""",72kg / 159lbs,Right,79,RM,4,"Sep 1, 2020",,€20M,€57K,€35.5M,335,80,68,45,77,65,375,81,76,67,70,81,401,82,79,87,76,77,354,64,77,80,59,74,322,68,65,74,71,44,74.0,195,68,66,61,48,9,6,9,12,12,2030,434,4,3,High,High,1,Lean (170-185),80,67,75,81,64,67
,A. Hložek ST CAM LM,19,76,86,"Bayer 04 Leverkusen
2022 ~ 2027",246618,"188cm / 6'2""",83kg / 183lbs,Right,78,ST,10,"Jul 1, 2022",,€16.5M,€29K,€31.4M,365,69,75,73,75,73,360,77,68,68,68,79,374,79,72,69,76,78,384,78,70,76,84,76,313,69,23,77,78,66,78.0,78,23,32,23,51,11,10,9,11,10,1925,409,4,3,Medium,Medium,1,Normal (185+),75,75,73,77,31,78
,J. Ramsey CM CAM LM,21,75,83,"Aston Villa
2017 ~ 2027",246923,"180cm / 5'11""",72kg / 159lbs,Right,79,CAM,8,"Jul 1, 2017",,€12.5M,€47K,€26.3M,343,68,77,56,77,65,355,81,73,54,69,78,395,76,77,80,77,85,385,78,77,79,78,73,346,73,69,76,75,53,77.0,206,69,73,64,49,14,9,8,6,12,2079,449,4,3,High,Medium,1,Normal (170-185),77,75,72,80,68,77
,K. Taylor CM CDM,20,75,85,"Ajax
2018 ~ 2027",255009,"182cm / 6'0""",73kg / 161lbs,Left,78,LM,10,"May 25, 2018",,€12.5M,€11K,€20M,337,74,68,55,78,62,377,76,75,71,78,77,369,84,69,76,71,69,340,75,49,79,67,70,339,68,64,73,78,56,77.0,195,66,66,63,44,9,12,10,6,7,2001,431,5,3,Medium,Medium,1,Normal (170-185),76,69,77,76,64,69
,Antony RW RM,22,81,87,"Manchester United
2022 ~ 2027",255475,"172cm / 5'8""",63kg / 139lbs,Left,83,CAM,6,"Sep 1, 2022",,€41.5M,€120K,€87.2M,341,79,76,45,74,67,396,86,86,74,62,88,424,89,78,93,79,85,354,75,57,79,62,81,347,79,50,76,76,66,80.0,125,49,45,31,54,9,10,14,8,13,2041,435,2,5,High,High,3,Normal (170-185),83,76,74,87,46,69
,F. Farías ST CF,19,75,85,"Colón
2020 ~ 2023",256287,"171cm / 5'7""",69kg / 152lbs,Right,78,CAM,10,"Feb 29, 2020",,€12M,€9K,€20.4M,340,64,69,63,73,71,353,83,69,49,72,80,426,91,82,90,72,91,348,82,54,73,69,70,319,72,29,75,69,74,80.0,113,33,43,37,44,6,13,6,6,13,1943,419,3,4,High,Low,1,Stocky (170-185),86,72,69,83,39,70
,F. Wirtz CAM CM,19,83,91,"Bayer 04 Leverkusen
2020 ~ 2027",256630,"176cm / 5'9""",72kg / 159lbs,Right,85,CAM,8,"Jan 31, 2020",,€78.5M,€42K,€149.2M,346,77,78,39,84,68,395,86,76,62,83,88,403,78,77,85,81,82,323,67,52,79,53,72,336,63,45,80,88,60,80.0,160,59,57,44,57,14,14,13,6,10,2020,431,4,4,High,Medium,2,Normal (170-185),77,73,82,86,52,61
,H. Ekitike ST,20,76,85,"Paris Saint Germain
Jun 30, 2023 On loan",257289,"189cm / 6'2""",70kg / 154lbs,Right,78,ST,9,"Jul 1, 2020","Jun 30, 2023",€16.5M,€19K,€0,333,51,80,73,68,61,313,78,58,48,53,76,359,74,74,68,76,67,359,76,74,68,72,69,283,61,18,78,63,63,73.0,57,24,17,16,45,8,8,7,10,12,1749,379,3,3,Medium,Medium,1,Lean (185+),74,75,60,76,25,69
,M. Kerkez LB,18,74,84,"AZ
2022 ~ 2026",260908,"176cm / 5'9""",71kg / 157lbs,Left,75,LWB,10,"Jan 29, 2022",,€8.5M,€3K,€14.5M,309,73,53,62,69,52,296,72,54,42,59,69,403,85,84,83,69,82,321,55,64,88,64,50,321,79,67,62,67,46,65.0,203,66,67,70,57,8,13,10,13,13,1910,415,3,3,High,Medium,1,Normal (170-185),84,53,66,72,67,73
,G. Prestianni LW RW,16,67,85,"Vélez Sarsfield
2022 ~ 2024",269292,"165cm / 5'5""",63kg / 139lbs,Right,67,LW,18,"Apr 6, 2022",,€2.5M,€1K,€5.3M,255,62,61,26,57,49,298,72,56,49,50,71,416,89,83,91,61,92,255,62,48,52,36,57,249,55,24,54,55,61,58.0,85,23,29,33,52,6,7,14,10,15,1610,344,3,4,High,Low,1,Normal (170-),86,59,56,73,26,44
,F. Chaïbi LW RW ST,19,71,84,"Toulouse
2022 ~ 2025",270670,"183cm / 6'0""",79kg / 174lbs,Right,75,RM,13,"Jul 1, 2022",,€4.4M,€8K,€11.6M,330,67,70,64,77,52,322,75,59,49,66,73,346,75,74,64,70,63,324,67,63,75,71,48,342,68,69,70,74,61,66.0,200,65,69,66,58,10,13,12,12,11,1922,418,3,3,High,High,1,Normal (170-185),74,64,70,72,67,71
,K. De Bruyne CM CAM,31,91,91,"Manchester City
2015 ~ 2025",192985,"181cm / 5'11""",75kg / 165lbs,Right,91,CM,0,"Aug 30, 2015",,€107.5M,€350K,€198.9M,410,94,85,55,93,83,441,86,89,83,93,90,393,75,73,76,91,78,409,92,63,89,74,91,405,75,65,88,94,83,88.0,185,66,66,53,56,15,13,5,10,13,2299,481,5,4,High,Medium,4,Unique,74,88,93,86,63,77
,W. Zaha LW CF LM,29,82,82,"Crystal Palace
2015 ~ 2023",198717,"180cm / 5'11""",66kg / 146lbs,Right,82,LW,0,"Feb 2, 2015",,€30M,€85K,€57M,346,75,81,47,75,68,369,88,71,54,69,87,413,88,91,85,74,75,368,83,58,78,77,72,336,77,35,78,70,76,81.0,109,34,39,36,61,15,10,15,11,10,2002,440,3,5,High,High,2,Unique,90,79,72,86,37,76
,K. Koulibaly CB,31,84,84,"Chelsea
2022 ~ 2026",201024,"186cm / 6'1""",89kg / 196lbs,Right,84,CB,0,"Jul 16, 2022",,€29M,€140K,€53.7M,293,50,43,81,71,48,303,70,53,39,69,72,320,68,88,48,83,33,346,67,81,68,92,38,331,83,83,50,65,50,82.0,254,86,85,83,43,7,11,7,13,5,1890,426,4,2,Medium,High,3,Unique,79,48,63,68,84,84
,A. Rüdiger CB,29,87,87,"Real Madrid
2022 ~ 2026",205452,"190cm / 6'3""",85kg / 187lbs,Right,87,CB,0,"Jul 1, 2022",,€66.5M,€250K,€136.3M,304,68,40,82,80,34,320,64,50,56,78,72,354,72,91,56,85,50,389,77,84,71,90,67,326,92,84,49,61,40,78.0,259,88,87,84,59,14,15,10,12,8,2011,444,3,2,High,High,2,Lean (185+),82,53,71,67,86,85
,D. van de Beek CM CAM CDM,25,77,82,"Manchester United
2020 ~ 2025",221363,"184cm / 6'0""",74kg / 163lbs,Right,80,CAM,5,"Sep 2, 2020",,€15.5M,€89K,€30.6M,367,65,75,69,80,78,377,76,76,65,76,84,344,63,67,69,76,69,367,82,70,67,70,78,366,76,73,78,78,61,80.0,211,68,72,71,51,7,12,8,10,14,2083,436,3,3,High,Medium,3,Unique,65,77,75,78,71,70
,K. Tierney LB,25,80,84,"Arsenal
2019 ~ 2024",226491,"178cm / 5'10""",70kg / 154lbs,Left,81,LWB,4,"Aug 8, 2019",,€27M,€77K,€53.3M,310,83,52,59,78,38,352,79,72,56,68,77,396,82,81,76,80,77,377,79,81,77,74,66,352,84,77,75,74,42,75.0,235,78,79,78,62,13,16,8,12,13,2084,447,3,3,High,High,2,Normal (170-185),81,60,75,78,76,77
,M. Icardi ST,29,78,78,"Galatasaray
Jun 30, 2023 On loan",201399,"181cm / 5'11""",75kg / 165lbs,Right,78,ST,0,"Jun 8, 2020","Jun 30, 2023",€14M,€80K,€0,364,47,83,80,77,77,322,71,70,52,54,75,345,66,67,65,76,71,377,80,89,66,72,70,333,65,29,84,76,79,85.0,97,40,37,20,43,13,9,5,7,9,1881,394,4,3,Medium,Medium,3,Unique,67,79,66,73,39,70
,H. Ziyech RW CAM,29,82,82,"Chelsea
2020 ~ 2025",208670,"181cm / 5'11""",65kg / 143lbs,Left,82,RW,0,"Jul 1, 2020",,€30M,€140K,€55.5M,370,86,73,52,85,74,421,83,90,78,87,83,396,78,74,83,83,78,326,82,33,73,58,80,358,73,51,80,87,67,79.0,142,44,57,41,51,11,7,11,8,14,2064,435,2,5,High,High,3,Unique,76,76,86,83,50,64
,K. Coman RM LM,26,85,86,"FC Bayern München
2015 ~ 2027",213345,"181cm / 5'11""",75kg / 165lbs,Right,85,RM,1,"Aug 30, 2015",,€63.5M,€100K,€109.5M,375,81,75,61,80,78,402,88,83,70,74,87,444,94,89,92,85,84,364,83,73,69,66,73,290,35,23,83,81,68,78.0,77,29,27,21,21,5,3,5,3,5,1973,424,3,5,Medium,Medium,4,Unique,91,76,79,87,30,61
,Iñaki Williams ST RM,28,81,81,"Athletic Club
2012 ~ 2028",216201,"186cm / 6'1""",80kg / 176lbs,Right,81,ST,0,"Aug 1, 2012",,€26.5M,€40K,€55.7M,373,75,77,73,74,74,356,80,76,58,66,76,410,93,94,79,82,62,420,85,89,87,83,76,327,76,25,85,73,68,81.0,105,42,34,29,66,14,15,14,10,13,2057,443,2,4,High,Medium,2,Lean (185+),94,78,72,78,38,83
,Bernardo Silva CM,27,88,88,"Manchester City
2017 ~ 2025",218667,"173cm / 5'8""",64kg / 141lbs,Left,88,CM,0,"Jul 1, 2017",,€96.5M,€260K,€178.5M,382,84,78,51,91,78,414,92,84,67,80,91,417,78,64,95,88,92,355,79,51,93,54,78,384,78,69,83,86,68,89.0,204,70,74,60,54,9,10,14,12,9,2210,461,3,4,High,High,2,Lean (170-185),70,78,85,92,68,68
,L. Hernández CB LB,26,84,85,"FC Bayern München
2019 ~ 2024",220814,"184cm / 6'0""",79kg / 174lbs,Left,84,CB,1,"Jul 1, 2019",,€43.5M,€82K,€75M,336,78,53,82,77,46,302,65,59,39,63,76,376,75,78,70,84,69,349,62,85,73,78,51,340,90,83,62,63,42,77.0,253,85,85,83,49,10,7,8,14,10,2005,436,2,2,Medium,Medium,3,Unique,77,54,70,71,84,80
,L. Sané LM RM CF,26,84,84,"FC Bayern München
2020 ~ 2025",222492,"183cm / 6'0""",80kg / 176lbs,Left,84,LM,0,"Jul 15, 2020",,€46M,€90K,€75.9M,399,81,80,72,82,84,408,86,84,83,70,85,430,88,92,87,82,81,366,86,64,70,66,80,330,63,34,81,81,71,82.0,103,36,32,35,52,8,12,9,9,14,2088,440,2,4,Medium,Medium,3,Unique,90,81,80,85,38,66
,G. Lo Celso CAM LM ST,26,81,82,"Villarreal
Jun 30, 2023 On loan",226226,"177cm / 5'10""",68kg / 150lbs,Left,82,CAM,1,"Jul 27, 2020","Jun 30, 2023",€30.5M,€100K,€0,368,78,73,62,84,71,414,85,82,79,83,85,386,74,69,81,82,80,356,82,56,75,69,74,377,82,70,75,85,65,83.0,205,64,73,68,56,10,7,10,15,14,2162,453,3,4,High,Medium,1,Normal (170-185),71,75,83,84,68,72
,Nélson Semedo RB RWB,28,78,78,"Wolverhampton Wanderers
2020 ~ 2023",227928,"177cm / 5'10""",69kg / 152lbs,Right,78,RB,0,"Sep 23, 2020",,€12.5M,€72K,€23.8M,300,75,50,58,75,42,320,78,63,34,65,80,398,82,81,80,76,79,357,74,80,77,68,58,332,81,76,73,64,38,78.0,225,72,77,76,64,16,12,10,14,12,1996,432,3,4,High,Medium,2,Unique,81,57,69,79,73,73
,T. Chalobah CB RB CDM,22,76,81,"Chelsea
2016 ~ 2026",230918,"191cm / 6'3""",84kg / 185lbs,Right,78,CB,5,"Jun 29, 2016",,€10.5M,€64K,€20.2M,284,53,44,72,75,40,303,69,49,43,70,72,309,62,66,51,75,55,315,55,61,67,82,50,306,74,77,49,64,42,68.0,230,76,78,76,35,5,5,9,9,7,1782,396,3,3,Medium,High,1,Lean (185+),64,47,65,68,76,76
,E. Palacios CM CDM CAM,23,80,85,"Bayer 04 Leverkusen
2020 ~ 2025",231521,"178cm / 5'10""",71kg / 157lbs,Right,82,CM,5,"Jan 1, 2020",,€31.5M,€51K,€55.9M,347,67,71,63,83,63,369,79,73,54,82,81,352,68,54,78,73,79,379,81,74,83,65,76,384,81,84,72,79,68,80.0,237,77,78,82,38,10,5,8,9,6,2106,441,4,3,Medium,High,2,Lean (170-185),60,74,77,79,78,73
,M. Mount CAM RW CM,23,82,85,"Chelsea
2016 ~ 2024",233064,"181cm / 5'11""",74kg / 163lbs,Right,84,CAM,3,"Jan 10, 2016",,€41.5M,€110K,€79.9M,380,83,79,59,84,75,414,82,82,84,83,83,385,76,72,77,84,76,360,81,54,84,58,83,357,68,59,80,81,69,82.0,157,56,59,42,56,11,12,13,8,12,2109,441,4,3,High,High,3,Lean (170-185),74,80,83,82,56,66
,D. Rice CDM CM,23,84,87,"West Ham United
2015 ~ 2024",234378,"185cm / 6'1""",80kg / 176lbs,Right,85,CDM,3,"Dec 18, 2015",,€52M,€83K,€102.7M,321,55,61,72,83,50,367,78,61,65,84,79,345,68,74,55,81,67,386,78,74,90,79,65,377,84,85,58,79,71,83.0,246,82,84,80,47,8,11,14,5,9,2089,452,3,2,Medium,High,1,Normal (185+),71,65,75,76,82,83
,Diogo Dalot RB,23,80,86,"Manchester United
2018 ~ 2024",234574,"184cm / 6'0""",76kg / 168lbs,Right,80,RB,6,"Jun 9, 2018",,€31M,€90K,€65.1M,327,77,52,74,80,44,361,80,79,52,72,78,391,79,86,77,78,71,391,79,86,82,76,68,359,81,76,77,78,47,77.0,229,75,77,77,40,10,6,10,6,8,2098,453,4,4,High,High,2,Normal (170-185),83,61,76,78,76,79
,D. Lainez RM CM CAM,22,74,82,"Mexico
Free",237995,"168cm / 5'6""",58kg / 128lbs,Left,75,CAM,8,"Jan 10, 2019",,€0,€0,€0,323,72,64,48,75,64,339,81,67,50,64,77,401,83,71,89,67,91,282,61,58,56,42,65,304,61,39,71,67,66,74.0,155,50,54,51,57,14,13,14,7,9,1861,389,3,4,High,Low,1,Lean (170-),76,64,70,80,49,50
,D. Frattesi CM CDM,22,78,85,"Sassuolo
2017 ~ 2026",239807,"178cm / 5'10""",74kg / 163lbs,Right,81,CAM,7,"Jul 13, 2017",,€28.5M,€30K,€54.2M,352,67,73,61,83,68,376,80,68,65,78,85,384,80,78,74,78,74,351,75,71,77,63,65,356,73,63,74,82,64,77.0,202,65,69,68,44,5,10,8,11,10,2065,442,4,3,Medium,Medium,1,Normal (170-185),79,71,77,80,66,69
,A. Gomes CAM CDM,21,76,84,"Lille
2020 ~ 2025",240507,"168cm / 5'6""",56kg / 123lbs,Right,78,CAM,8,"Aug 4, 2020",,€17M,€23K,€35.7M,341,65,71,62,78,65,367,77,70,68,74,78,403,78,77,86,73,89,327,70,51,73,63,70,344,63,69,70,76,66,73.0,205,68,69,68,63,14,15,14,6,14,2050,432,4,4,Medium,Medium,1,Lean (170-),77,70,74,78,68,65
,R. Baku RB RM,24,79,83,"VfL Wolfsburg
2020 ~ 2025",240709,"176cm / 5'9""",75kg / 165lbs,Right,81,RM,4,"Oct 1, 2020",,€23.5M,€40K,€41.7M,341,79,74,49,76,63,359,83,79,48,71,78,419,84,82,85,78,90,387,77,73,91,73,73,360,74,75,76,75,60,76.0,223,74,74,75,46,12,8,7,10,9,2135,461,4,3,High,Medium,2,Normal (170-185),83,73,74,81,72,78
,C. Hudson-Odoi LM CAM RM,21,76,82,"Bayer 04 Leverkusen
Jun 30, 2023 On loan",240740,"182cm / 6'0""",76kg / 168lbs,Right,77,CAM,6,"Jul 5, 2017","Jun 30, 2023",€12M,€60K,€0,332,76,70,53,74,59,376,80,76,71,69,80,392,86,74,84,70,78,321,67,64,66,58,66,294,51,44,72,72,55,72.0,143,47,51,45,58,14,13,11,15,5,1916,405,3,4,High,Medium,2,Normal (170-185),79,67,73,79,48,59
,M. Guéhi CB,21,78,86,"Crystal Palace
2021 ~ 2026",241159,"182cm / 6'0""",82kg / 181lbs,Right,80,CB,8,"Jul 18, 2021",,€29.5M,€36K,€62M,259,35,42,76,74,32,282,65,42,32,73,70,356,67,77,67,80,65,294,49,70,70,79,26,279,73,79,35,54,38,74.0,238,81,79,78,52,8,9,11,12,12,1760,392,4,2,Medium,Medium,1,Normal (170-185),73,39,58,68,79,75
,K. Mavropanos CB RB,24,78,83,"VfB Stuttgart
2022 ~ 2025",242000,"194cm / 6'4""",89kg / 196lbs,Right,80,CB,5,"May 19, 2022",,€19M,€22K,€35.6M,268,45,50,81,62,30,257,60,32,39,64,62,326,72,85,52,72,45,376,77,82,63,90,64,277,80,78,38,39,42,63.0,235,70,85,80,51,12,11,11,10,7,1790,406,4,2,High,Medium,1,Normal (185+),79,56,52,60,78,81
,Sancet CM CAM ST,22,78,86,"Athletic Club
2017 ~ 2032",244675,"188cm / 6'2""",72kg / 159lbs,Right,81,CAM,8,"Jul 1, 2017",,€31.5M,€25K,€72.5M,362,60,76,71,82,73,349,78,64,53,72,82,367,75,72,79,78,63,361,79,57,75,76,74,354,56,70,77,81,70,85.0,173,45,68,60,54,15,11,6,15,7,2020,434,4,4,High,Low,1,Lean (185+),73,76,74,79,61,71
,D. Kulusevski RW,22,81,86,"Tottenham Hotspur
Jun 30, 2023 On loan",247394,"186cm / 6'1""",75kg / 165lbs,Left,83,CAM,5,"Jan 2, 2020","Jun 30, 2023",€39.5M,€105K,€0,376,83,77,54,82,80,387,85,84,61,72,85,383,77,78,79,80,69,381,76,66,84,73,82,349,67,55,79,83,65,81.0,172,50,64,58,44,14,5,10,10,5,2092,448,3,4,High,Medium,2,Lean (185+),78,77,80,83,56,74
,A. Bella Kotchap CB,20,74,83,"Southampton
2022 ~ 2026",247497,"190cm / 6'3""",87kg / 192lbs,Right,76,CB,9,"Jul 1, 2022",,€8.5M,€28K,€17.9M,213,31,20,72,66,24,207,39,22,22,64,60,348,76,86,60,63,63,288,40,77,65,86,20,251,66,77,29,46,33,57.0,220,71,77,72,52,12,14,5,8,13,1579,358,5,2,Medium,Medium,1,Stocky (185+),82,25,50,51,74,76
,N. Schlotterbeck CB,22,82,87,"Borussia Dortmund
2022 ~ 2027",247819,"191cm / 6'3""",86kg / 190lbs,Left,84,CB,5,"Jul 1, 2022",,€42.5M,€47K,€75.4M,310,48,51,85,75,51,312,73,49,38,80,72,372,79,78,68,81,66,371,75,78,73,82,63,325,82,82,56,67,38,76.0,248,81,86,81,53,8,10,8,14,13,1991,437,2,3,High,High,1,Normal (185+),78,58,66,72,83,80
,S. Botman CB,22,83,88,"Newcastle United
2022 ~ 2027",251809,"193cm / 6'4""",81kg / 179lbs,Left,85,CB,5,"Jul 1, 2022",,€50.5M,€95K,€99.7M,253,43,24,81,78,27,283,63,47,28,75,70,302,54,75,57,82,34,346,65,81,73,90,37,307,86,80,45,59,37,77.0,251,84,84,83,49,12,9,8,6,14,1791,399,3,2,Medium,High,2,Normal (185+),66,37,63,65,83,85
,A. Ounahi CM,22,74,81,"Olympique Marseille
2023 ~ 2027",255125,"182cm / 6'0""",62kg / 137lbs,Right,76,CM,7,"Jan 30, 2023",,€8.5M,€27K,€17.9M,309,57,61,58,81,52,348,75,61,54,77,81,343,64,67,75,70,67,340,73,61,82,65,59,318,60,61,67,73,57,71.0,186,59,66,61,48,14,13,6,8,7,1892,407,3,3,High,High,1,Lean (170-185),66,63,72,76,62,68
,P. Kalulu CB RB,22,79,86,"Milan
2020 ~ 2027",255654,"184cm / 6'0""",82kg / 181lbs,Right,81,CB,7,"Aug 5, 2020",,€33M,€51K,€62.7M,311,70,43,76,78,44,312,64,65,44,65,74,376,77,83,69,78,69,343,66,78,72,76,51,323,77,78,60,59,49,77.0,241,80,82,79,50,12,5,13,9,11,1956,422,3,2,Medium,High,1,Lean (170-185),80,50,68,69,80,75
